IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
140733539,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,08/31/2014,18:05,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14073353964085
140733539,DRUG/NARCOTIC,POSSESSION OF COCAINE,Sunday,08/31/2014,18:05,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.7851670875517,"(37.7851670875517, -122.417903977564)",14073353916620
140733874,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/31/2014,18:00,SOUTHERN,NONE,500 Block of 10TH ST,-122.408866413474,37.7697367127388,"(37.7697367127388, -122.408866413474)",14073387406243
146177343,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,18:00,MISSION,NONE,200 Block of DIVISION ST,-122.407449023036,37.7693261108291,"(37.7693261108291, -122.407449023036)",14617734306244
146177854,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,18:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14617785406244
140733846,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,18:00,NORTHERN,NONE,700 Block of FELL ST,-122.43021538564,37.7750592504093,"(37.7750592504093, -122.43021538564)",14073384606244
140735535,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/31/2014,18:00,TARAVAL,NONE,2600 Block of SAN JOSE AV,-122.449918138147,37.7166111509064,"(37.7166111509064, -122.449918138147)",14073553507021
140736163,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/31/2014,18:00,BAYVIEW,NONE,1500 Block of PALOU AV,-122.389979849085,37.7335216083743,"(37.7335216083743, -122.389979849085)",14073616307021
140756581,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/31/2014,18:00,INGLESIDE,NONE,600 Block of HURON AV,-122.448431384674,37.7128793326315,"(37.7128793326315, -122.448431384674)",14075658107021
140733545,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,08/31/2014,17:50,MISSION,NONE,500 Block of DOLORES ST,-122.426036566526,37.759419804663,"(37.759419804663, -122.426036566526)",14073354503012
140733432,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,08/31/2014,17:49,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",14073343216710
140733432,WARRANTS,WARRANT ARREST,Sunday,08/31/2014,17:49,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",14073343263010
140733432,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,08/31/2014,17:49,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",14073343216650
140733692,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,08/31/2014,17:45,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.388379873919,37.7833104067015,"(37.7833104067015, -122.388379873919)",14073369206113
140733517,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,08/31/2014,17:37,TENDERLOIN,NONE,GEARY ST / POWELL ST,-122.408231026261,37.787359494956,"(37.787359494956, -122.408231026261)",14073351706111
140733410,OTHER OFFENSES,SPEEDING,Sunday,08/31/2014,17:21,TARAVAL,"ARREST, CITED",100 Block of LOBOS ST,-122.45758514144,37.7148630090118,"(37.7148630090118, -122.45758514144)",14073341065030
140733410,OTHER OFFENSES,OPERATING TAXI WITHOUT A PERMIT,Sunday,08/31/2014,17:21,TARAVAL,"ARREST, CITED",100 Block of LOBOS ST,-122.45758514144,37.7148630090118,"(37.7148630090118, -122.45758514144)",14073341030090
140733379,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Sunday,08/31/2014,17:00,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.397744427103,37.7299346936044,"(37.7299346936044, -122.397744427103)",14073337951041
140733608,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,08/31/2014,17:00,SOUTHERN,NONE,0 Block of SOUTH VAN NESS AV,-122.418338317697,37.7726641818375,"(37.7726641818375, -122.418338317697)",14073360806302
140735080,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/31/2014,17:00,NORTHERN,NONE,3000 Block of BRODERICK ST,-122.444298546013,37.798344648266,"(37.798344648266, -122.444298546013)",14073508006241
140735789,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,08/31/2014,17:00,TARAVAL,NONE,1800 Block of 25TH AV,-122.482764149891,37.75301021474,"(37.75301021474, -122.482764149891)",14073578906223
140736925,NON-CRIMINAL,LOST PROPERTY,Sunday,08/31/2014,17:00,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,"(37.8084350175869, -122.410774214375)",14073692571000
146181435,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,17:00,INGLESIDE,NONE,100 Block of KELLOCH AV,-122.41338600281,37.7089951218333,"(37.7089951218333, -122.41338600281)",14618143506244
146183704,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,08/31/2014,17:00,CENTRAL,NONE,200 Block of BAY ST,-122.411156854389,37.8059786528897,"(37.8059786528897, -122.411156854389)",14618370406224
146177917,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,17:00,SOUTHERN,NONE,TOWNSEND ST / 5TH ST,-122.397207764774,37.7753329097568,"(37.7753329097568, -122.397207764774)",14617791706244
140735820,NON-CRIMINAL,LOST PROPERTY,Sunday,08/31/2014,17:00,NORTHERN,NONE,VANNESS AV / LOMBARD ST,-122.424541870484,37.8013041477981,"(37.8013041477981, -122.424541870484)",14073582071000
140737503,NON-CRIMINAL,LOST PROPERTY,Sunday,08/31/2014,17:00,MISSION,NONE,CASTRO ST / 19TH ST,-122.434853955762,37.7592887891683,"(37.7592887891683, -122.434853955762)",14073750371000
140733482,MISSING PERSON,MISSING ADULT,Sunday,08/31/2014,16:52,NORTHERN,NONE,400 Block of DUBOCE AV,-122.429532928955,37.7693759323628,"(37.7693759323628, -122.429532928955)",14073348274000
140733482,MISSING PERSON,FOUND PERSON,Sunday,08/31/2014,16:52,NORTHERN,NONE,400 Block of DUBOCE AV,-122.429532928955,37.7693759323628,"(37.7693759323628, -122.429532928955)",14073348275000
146182239,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/31/2014,16:35,MISSION,NONE,1800 Block of FOLSOM ST,-122.415605496237,37.7677177520665,"(37.7677177520665, -122.415605496237)",14618223906372
140733329,OTHER OFFENSES,FALSE PERSONATION,Sunday,08/31/2014,16:30,TENDERLOIN,"ARREST, BOOKED",100 Block of MASON ST,-122.40947349732,37.784816365102,"(37.784816365102, -122.40947349732)",14073332909027
146177008,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/31/2014,16:30,CENTRAL,NONE,100 Block of JACKSON ST,-122.398919477596,37.796953574467,"(37.796953574467, -122.398919477596)",14617700806372
140733329,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,08/31/2014,16:30,TENDERLOIN,"ARREST, BOOKED",100 Block of MASON ST,-122.40947349732,37.784816365102,"(37.784816365102, -122.40947349732)",14073332962050
140733761,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/31/2014,16:30,INGLESIDE,NONE,900 Block of HAMILTON ST,-122.406893832735,37.7195778124637,"(37.7195778124637, -122.406893832735)",14073376106242
146177365,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,16:30,MISSION,NONE,LAPIDGE ST / 19TH ST,-122.422258653481,37.7600497652809,"(37.7600497652809, -122.422258653481)",14617736506244
140735494,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,16:30,MISSION,NONE,22ND ST / SHOTWELL ST,-122.415473931513,37.7556332979322,"(37.7556332979322, -122.415473931513)",14073549406244
140733313,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Sunday,08/31/2014,16:29,BAYVIEW,JUVENILE BOOKED,0 Block of WILLS ST,-122.378902736531,37.7361907674431,"(37.7361907674431, -122.378902736531)",14073331312015
140733313,WEAPON LAWS,POSS OF LOADED FIREARM,Sunday,08/31/2014,16:29,BAYVIEW,JUVENILE BOOKED,0 Block of WILLS ST,-122.378902736531,37.7361907674431,"(37.7361907674431, -122.378902736531)",14073331312100
140733313,SECONDARY CODES,GANG ACTIVITY,Sunday,08/31/2014,16:29,BAYVIEW,JUVENILE BOOKED,0 Block of WILLS ST,-122.378902736531,37.7361907674431,"(37.7361907674431, -122.378902736531)",14073331319400
140733501,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,08/31/2014,16:25,SOUTHERN,"ARREST, CITED",700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",14073350106362
140733335,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,08/31/2014,16:15,MISSION,"ARREST, BOOKED",BRYANT ST / ALAMEDA ST,-122.410731476956,37.7681785365421,"(37.7681785365421, -122.410731476956)",14073333515040
140733294,MISSING PERSON,MISSING JUVENILE,Sunday,08/31/2014,16:10,MISSION,LOCATED,900 Block of POTRERO AV,-122.406604919508,37.7571580431915,"(37.7571580431915, -122.406604919508)",14073329474010
140733294,MISSING PERSON,FOUND PERSON,Sunday,08/31/2014,16:10,MISSION,LOCATED,900 Block of POTRERO AV,-122.406604919508,37.7571580431915,"(37.7571580431915, -122.406604919508)",14073329475000
140737058,MISSING PERSON,MISSING ADULT,Sunday,08/31/2014,16:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",14073705874000
146178567,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,16:00,PARK,NONE,4100 Block of 17TH ST,-122.437875160632,37.7622679654099,"(37.7622679654099, -122.437875160632)",14617856706244
140733341,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/31/2014,16:00,CENTRAL,NONE,CHESTNUT ST / HYDE ST,-122.419799431133,37.8029252064148,"(37.8029252064148, -122.419799431133)",14073334106243
140734054,NON-CRIMINAL,FOUND PROPERTY,Sunday,08/31/2014,16:00,RICHMOND,NONE,8TH AV / CABRILLO ST,-122.466018767964,37.7752712188818,"(37.7752712188818, -122.466018767964)",14073405472000
140733852,NON-CRIMINAL,LOST PROPERTY,Sunday,08/31/2014,15:30,CENTRAL,NONE,200 Block of GEARY ST,-122.407434989523,37.7875158741623,"(37.7875158741623, -122.407434989523)",14073385271000
140735137,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,08/31/2014,15:00,TARAVAL,NONE,1800 Block of 25TH AV,-122.482764149891,37.75301021474,"(37.75301021474, -122.482764149891)",14073513706222
140735109,VEHICLE THEFT,STOLEN TRUCK,Sunday,08/31/2014,15:00,TARAVAL,NONE,1800 Block of 25TH AV,-122.482764149891,37.75301021474,"(37.75301021474, -122.482764149891)",14073510907025
140733153,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,08/31/2014,15:00,NORTHERN,"ARREST, CITED",POLK ST / CLAY ST,-122.421056878203,37.7923840813812,"(37.7923840813812, -122.421056878203)",14073315365010
146179208,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,15:00,NORTHERN,NONE,1400 Block of PINE ST,-122.419694813697,37.7897774160756,"(37.7897774160756, -122.419694813697)",14617920806244
140742029,ASSAULT,THREATS AGAINST LIFE,Sunday,08/31/2014,14:47,BAYVIEW,NONE,1500 Block of KIRKWOOD AV,-122.388798895151,37.7375755833256,"(37.7375755833256, -122.388798895151)",14074202919057
146176878,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,14:42,NORTHERN,NONE,PINE ST / VANNESS AV,-122.422139511488,37.7894107633457,"(37.7894107633457, -122.422139511488)",14617687806244
146176630,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/31/2014,14:30,TARAVAL,NONE,0 Block of YERBABUENA AV,-122.46443122879,37.737783402846,"(37.737783402846, -122.46443122879)",14617663006372
146177218,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,14:30,CENTRAL,NONE,COLUMBUS AV / JACKSON ST,-122.404417620748,37.7963018735739,"(37.7963018735739, -122.404417620748)",14617721806244
140748174,NON-CRIMINAL,LOST PROPERTY,Sunday,08/31/2014,14:30,NORTHERN,NONE,FILLMORE ST / SACRAMENTO ST,-122.434029993693,37.7898371293525,"(37.7898371293525, -122.434029993693)",14074817471000
140733147,NON-CRIMINAL,SEARCH WARRANT SERVICE,Sunday,08/31/2014,14:16,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14073314775025
140733147,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Sunday,08/31/2014,14:16,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14073314704011
140733147,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Sunday,08/31/2014,14:16,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14073314704021
140733147,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Sunday,08/31/2014,14:16,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14073314773000
140733307,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/31/2014,14:10,TARAVAL,NONE,MORAGA ST / 47TH AV,-122.506603059488,37.7547817026097,"(37.7547817026097, -122.506603059488)",14073330707021
140733103,OTHER OFFENSES,PROBATION VIOLATION,Sunday,08/31/2014,14:05,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",14073310326170
146177650,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,08/31/2014,14:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",14617765006374
146177371,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/31/2014,14:00,MISSION,NONE,20TH ST / DOLORES ST,-122.425768246873,37.7582261992584,"(37.7582261992584, -122.425768246873)",14617737106372
140733034,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,08/31/2014,13:41,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14073303464085
140860160,OTHER OFFENSES,FALSE PERSONATION,Sunday,08/31/2014,13:37,RICHMOND,NONE,400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",14086016009027
140733040,OTHER OFFENSES,RESISTING ARREST,Sunday,08/31/2014,13:34,TENDERLOIN,"ARREST, CITED",LEAVENWORTH ST / GOLDEN GATE AV,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",14073304027170
140733040,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,08/31/2014,13:34,TENDERLOIN,"ARREST, CITED",LEAVENWORTH ST / GOLDEN GATE AV,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",14073304065010
146178454,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,13:30,NORTHERN,NONE,MARKET ST / 9TH ST,-122.416293820935,37.777493677735,"(37.777493677735, -122.416293820935)",14617845406244
140733131,OTHER OFFENSES,FALSE PERSONATION,Sunday,08/31/2014,13:24,NORTHERN,NONE,1600 Block of JACKSON ST,-122.422253299565,37.7940917260344,"(37.7940917260344, -122.422253299565)",14073313109027
140733084,OTHER OFFENSES,RESISTING ARREST,Sunday,08/31/2014,13:11,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14073308427170
146179264,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,13:00,NORTHERN,NONE,GEARY BL / GOUGH ST,-122.424688703591,37.7853339640306,"(37.7853339640306, -122.424688703591)",14617926406244
140733614,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,08/31/2014,13:00,SOUTHERN,NONE,500 Block of 9TH ST,-122.407801069192,37.7706199686035,"(37.7706199686035, -122.407801069192)",14073361406303
140733404,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,08/31/2014,13:00,SOUTHERN,NONE,800 Block of 3RD ST,-122.391425069857,37.7778727797586,"(37.7778727797586, -122.391425069857)",14073340406314
146197852,NON-CRIMINAL,LOST PROPERTY,Sunday,08/31/2014,13:00,SOUTHERN,NONE,0 Block of 3RD ST,-122.402835528142,37.7868009028384,"(37.7868009028384, -122.402835528142)",14619785271000
146178921,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,13:00,INGLESIDE,NONE,GARRISON AV / SCHWERIN ST,-122.411968127281,37.7092121482901,"(37.7092121482901, -122.411968127281)",14617892106244
140742665,ASSAULT,BATTERY,Sunday,08/31/2014,12:51,INGLESIDE,NONE,900 Block of DUNCAN ST,-122.442155766765,37.7451850943238,"(37.7451850943238, -122.442155766765)",14074266504134
140733078,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,12:20,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14073307806244
140732901,ASSAULT,BATTERY,Sunday,08/31/2014,12:19,INGLESIDE,"ARREST, BOOKED",0 Block of MORSE ST,-122.437469844324,37.7134528493947,"(37.7134528493947, -122.437469844324)",14073290104134
140732901,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,08/31/2014,12:19,INGLESIDE,"ARREST, BOOKED",0 Block of MORSE ST,-122.437469844324,37.7134528493947,"(37.7134528493947, -122.437469844324)",14073290115200
146176602,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,12:16,TARAVAL,NONE,1200 Block of 45TH AV,-122.505121700447,37.7632523230871,"(37.7632523230871, -122.505121700447)",14617660206244
140732923,MISSING PERSON,FOUND PERSON,Sunday,08/31/2014,12:12,MISSION,LOCATED,900 Block of POTRERO AV,-122.406604919508,37.7571580431915,"(37.7571580431915, -122.406604919508)",14073292375000
140732923,MISSING PERSON,MISSING JUVENILE,Sunday,08/31/2014,12:12,MISSION,LOCATED,900 Block of POTRERO AV,-122.406604919508,37.7571580431915,"(37.7571580431915, -122.406604919508)",14073292374010
140733090,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/31/2014,12:10,CENTRAL,NONE,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)",14073309006243
140733523,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,08/31/2014,12:01,CENTRAL,NONE,600 Block of TAYLOR ST,-122.41185703254,37.7883235449904,"(37.7883235449904, -122.41185703254)",14073352307020
140733523,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/31/2014,12:01,CENTRAL,NONE,600 Block of TAYLOR ST,-122.41185703254,37.7883235449904,"(37.7883235449904, -122.41185703254)",14073352307021
146181394,NON-CRIMINAL,LOST PROPERTY,Sunday,08/31/2014,12:00,NORTHERN,NONE,UNION ST / FRANKLIN ST,-122.425628239423,37.7983417291162,"(37.7983417291162, -122.425628239423)",14618139471000
140748538,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Sunday,08/31/2014,12:00,INGLESIDE,NONE,3800 Block of MISSION ST,-122.424519934269,37.7356945008365,"(37.7356945008365, -122.424519934269)",14074853815041
149013657,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,08/31/2014,12:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14901365709029
146178062,NON-CRIMINAL,LOST PROPERTY,Sunday,08/31/2014,12:00,CENTRAL,NONE,200 Block of BEACH ST,-122.413178958845,37.8076387530515,"(37.8076387530515, -122.413178958845)",14617806271000
140732832,ARSON,ARSON OF AN INHABITED DWELLING,Sunday,08/31/2014,12:00,NORTHERN,NONE,1100 Block of LAGUNA ST,-122.427415796369,37.7818107490445,"(37.7818107490445, -122.427415796369)",14073283226036
140783396,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/31/2014,12:00,TARAVAL,NONE,2500 Block of 34TH AV,-122.491636522252,37.7395232193884,"(37.7395232193884, -122.491636522252)",14078339606242
140796377,OTHER OFFENSES,HARASSING PHONE CALLS,Sunday,08/31/2014,12:00,MISSION,NONE,900 Block of VALENCIA ST,-122.421085159058,37.7572895293911,"(37.7572895293911, -122.421085159058)",14079637728135
140732882,ASSAULT,BATTERY,Sunday,08/31/2014,11:57,SOUTHERN,NONE,0 Block of 6TH ST,-122.410041631816,37.7819536537257,"(37.7819536537257, -122.410041631816)",14073288204134
140802667,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,08/31/2014,11:45,BAYVIEW,NONE,400 Block of WOOLSEY ST,-122.406049453861,37.7242729303328,"(37.7242729303328, -122.406049453861)",14080266706303
140733169,ASSAULT,THREATS AGAINST LIFE,Sunday,08/31/2014,11:30,SOUTHERN,NONE,200 Block of THE EMBARCADEROSOUTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",14073316919057
140733169,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,08/31/2014,11:30,SOUTHERN,NONE,200 Block of THE EMBARCADEROSOUTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",14073316915040
140734800,NON-CRIMINAL,FOUND PROPERTY,Sunday,08/31/2014,11:30,MISSION,NONE,1200 Block of TREAT AV,-122.412692441179,37.7501577446795,"(37.7501577446795, -122.412692441179)",14073480072000
146177202,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,11:30,CENTRAL,NONE,SUTTER ST / STOCKTON ST,-122.406958660602,37.789434763004,"(37.789434763004, -122.406958660602)",14617720206244
146177387,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,11:30,MISSION,NONE,MISSION ST / 14TH ST,-122.419983447697,37.7682726763619,"(37.7682726763619, -122.419983447697)",14617738706244
140732779,NON-CRIMINAL,CASE CLOSURE,Sunday,08/31/2014,11:21,RICHMOND,NONE,6300 Block of GEARY BL,-122.487415459555,37.7798470223491,"(37.7798470223491, -122.487415459555)",14073277975030
140732779,NON-CRIMINAL,COURTESY REPORT,Sunday,08/31/2014,11:21,RICHMOND,NONE,6300 Block of GEARY BL,-122.487415459555,37.7798470223491,"(37.7798470223491, -122.487415459555)",14073277968030
146177729,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/31/2014,11:00,CENTRAL,NONE,300 Block of THE EMBARCADERONORTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",14617772906372
140736931,MISSING PERSON,MISSING JUVENILE,Sunday,08/31/2014,11:00,PARK,NONE,100 Block of BELVEDERE ST,-122.449328648219,37.7677738874748,"(37.7677738874748, -122.449328648219)",14073693174010
140732939,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/31/2014,11:00,CENTRAL,NONE,0 Block of BATTERY ST,-122.399736004809,37.7917834029475,"(37.7917834029475, -122.399736004809)",14073293906242
140733896,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,08/31/2014,11:00,BAYVIEW,NONE,23RD ST / ILLINOIS ST,-122.387067977547,37.7554460266182,"(37.7554460266182, -122.387067977547)",14073389606240
140738040,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/31/2014,11:00,PARK,NONE,HENRY ST / NOE ST,-122.433333156075,37.7666617833785,"(37.7666617833785, -122.433333156075)",14073804007021
146177785,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,11:00,NORTHERN,NONE,600 Block of FILLMORE ST,-122.431038532157,37.7753861665924,"(37.7753861665924, -122.431038532157)",14617778506244
146177694,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,10:53,RICHMOND,NONE,3900 Block of WASHINGTON ST,-122.45832046205,37.7884855518078,"(37.7884855518078, -122.45832046205)",14617769406244
140732757,WARRANTS,WARRANT ARREST,Sunday,08/31/2014,10:43,MISSION,"ARREST, BOOKED",1100 Block of DOLORES ST,-122.424969355374,37.7514453042162,"(37.7514453042162, -122.424969355374)",14073275763010
146176884,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,10:30,NORTHERN,NONE,WASHINGTON ST / OCTAVIA ST,-122.427807851203,37.7924249809881,"(37.7924249809881, -122.427807851203)",14617688406244
140734327,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/31/2014,10:30,INGLESIDE,NONE,200 Block of ATHENS ST,-122.426620759857,37.7239260565635,"(37.7239260565635, -122.426620759857)",14073432707021
146177111,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,08/31/2014,10:30,CENTRAL,NONE,0 Block of BAY ST,-122.406429633461,37.8065688614525,"(37.8065688614525, -122.406429633461)",14617711106224
140732735,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/31/2014,10:30,NORTHERN,NONE,FILLMORE ST / GOLDEN GATE AV,-122.431952436364,37.7795647498663,"(37.7795647498663, -122.431952436364)",14073273506244
