Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
346184,351,7/1/2014 8:05,Powell at Post (Union Square),71,7/1/2014 8:10,Beale at Market,56,355,Subscriber,95746
346183,538,7/1/2014 8:04,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 8:13,Market at Sansome,77,580,Subscriber,94306
346182,597,7/1/2014 8:04,Harry Bridges Plaza (Ferry Building),50,7/1/2014 8:14,2nd at South Park,64,334,Subscriber,94949
346181,42063,7/1/2014 8:04,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 19:45,Powell Street BART,39,465,Customer,44
346180,335,7/1/2014 8:03,2nd at Folsom,62,7/1/2014 8:09,San Francisco Caltrain (Townsend at 4th),70,362,Subscriber,94107
346179,182,7/1/2014 8:03,San Salvador at 1st,8,7/1/2014 8:07,MLK Library,11,245,Subscriber,95113
346178,477,7/1/2014 8:03,Harry Bridges Plaza (Ferry Building),50,7/1/2014 8:11,Howard at 2nd,63,189,Subscriber,94903
346177,416,7/1/2014 8:03,Civic Center BART (7th at Market),72,7/1/2014 8:10,Market at Sansome,77,371,Subscriber,94131
346176,935,7/1/2014 8:03,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 8:19,Beale at Market,56,589,Subscriber,94070
346175,840,7/1/2014 8:03,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 8:17,Beale at Market,56,412,Subscriber,94066
346174,190,7/1/2014 8:03,Spear at Folsom,49,7/1/2014 8:06,Steuart at Market,74,292,Subscriber,94105
346173,306,7/1/2014 8:02,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 8:08,2nd at Townsend,61,318,Subscriber,94606
346171,42224,7/1/2014 8:02,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 19:45,Powell Street BART,39,553,Customer,nil
346170,586,7/1/2014 8:02,Golden Gate at Polk,59,7/1/2014 8:12,Steuart at Market,74,306,Subscriber,94102
346169,395,7/1/2014 8:02,Civic Center BART (7th at Market),72,7/1/2014 8:08,Townsend at 7th,65,330,Subscriber,94609
346168,528,7/1/2014 8:01,San Jose Diridon Caltrain Station,2,7/1/2014 8:10,San Jose City Hall,10,144,Subscriber,94110
346167,529,7/1/2014 8:01,Harry Bridges Plaza (Ferry Building),50,7/1/2014 8:10,2nd at Townsend,61,610,Subscriber,94534
346166,364,7/1/2014 8:01,5th at Howard,57,7/1/2014 8:07,Commercial at Montgomery,45,495,Subscriber,94103
346165,544,7/1/2014 8:01,San Jose Diridon Caltrain Station,2,7/1/2014 8:10,MLK Library,11,80,Subscriber,94010
346164,934,7/1/2014 8:01,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 8:16,Townsend at 7th,65,505,Subscriber,94611
346163,804,7/1/2014 8:00,Steuart at Market,74,7/1/2014 8:14,Townsend at 7th,65,531,Subscriber,94526
346162,219,7/1/2014 8:00,San Francisco Caltrain 2 (330 Townsend),69,7/1/2014 8:04,Townsend at 7th,65,631,Subscriber,94133
346161,287,7/1/2014 8:00,Mountain View Caltrain Station,28,7/1/2014 8:05,Mountain View City Hall,27,121,Subscriber,94107
346160,650,7/1/2014 7:59,Golden Gate at Polk,59,7/1/2014 8:10,San Francisco Caltrain (Townsend at 4th),70,442,Subscriber,94109
346159,863,7/1/2014 7:59,Spear at Folsom,49,7/1/2014 8:13,Townsend at 7th,65,427,Subscriber,94105
346158,685,7/1/2014 7:59,Grant Avenue at Columbus Avenue,73,7/1/2014 8:10,Market at 4th,76,360,Subscriber,94133
346157,1058,7/1/2014 7:58,Harry Bridges Plaza (Ferry Building),50,7/1/2014 8:16,Townsend at 7th,65,430,Subscriber,94590
346156,818,7/1/2014 7:58,Townsend at 7th,65,7/1/2014 8:12,Market at Sansome,77,335,Subscriber,94107
346155,224,7/1/2014 7:57,Powell at Post (Union Square),71,7/1/2014 8:01,5th at Howard,57,438,Subscriber,94115
346154,515,7/1/2014 7:56,Townsend at 7th,65,7/1/2014 8:05,South Van Ness at Market,66,375,Subscriber,94107
346153,878,7/1/2014 7:57,Harry Bridges Plaza (Ferry Building),50,7/1/2014 8:11,San Francisco Caltrain 2 (330 Townsend),69,448,Subscriber,94591
346151,193,7/1/2014 7:56,Beale at Market,56,7/1/2014 8:00,Spear at Folsom,49,563,Subscriber,94707
346150,387,7/1/2014 7:56,Davis at Jackson,42,7/1/2014 8:03,Embarcadero at Sansome,60,539,Subscriber,94704
346148,610,7/1/2014 7:56,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 8:06,Broadway St at Battery St,82,489,Subscriber,94710
346147,352,7/1/2014 7:56,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 8:02,5th at Howard,57,390,Subscriber,94610
346146,682,7/1/2014 7:56,2nd at Townsend,61,7/1/2014 8:07,Clay at Battery,41,373,Subscriber,94107
346145,475,7/1/2014 7:54,Steuart at Market,74,7/1/2014 8:02,2nd at Townsend,61,526,Subscriber,94588
346144,877,7/1/2014 7:54,Market at Sansome,77,7/1/2014 8:09,Townsend at 7th,65,518,Subscriber,94121
346143,1502,7/1/2014 7:54,Powell Street BART,39,7/1/2014 8:19,Howard at 2nd,63,603,Subscriber,94107
346141,760,7/1/2014 7:53,San Francisco Caltrain 2 (330 Townsend),69,7/1/2014 8:06,Powell Street BART,39,634,Subscriber,94102
346140,366,7/1/2014 7:52,San Francisco Caltrain 2 (330 Townsend),69,7/1/2014 7:58,5th at Howard,57,222,Subscriber,95118
346139,988,7/1/2014 7:52,Golden Gate at Polk,59,7/1/2014 8:08,Embarcadero at Sansome,60,568,Subscriber,94102
346138,286,7/1/2014 7:52,Howard at 2nd,63,7/1/2014 7:56,Market at 4th,76,260,Subscriber,94105
346137,316,7/1/2014 7:52,2nd at Folsom,62,7/1/2014 7:57,San Francisco Caltrain (Townsend at 4th),70,589,Subscriber,94105
346136,484,7/1/2014 7:51,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:59,Embarcadero at Folsom,51,624,Subscriber,94303
346135,956,7/1/2014 7:51,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 8:07,Beale at Market,56,566,Customer,95003
346134,483,7/1/2014 7:51,SJSU - San Salvador at 9th,16,7/1/2014 7:59,San Jose Diridon Caltrain Station,2,144,Subscriber,95112
346133,650,7/1/2014 7:51,Steuart at Market,74,7/1/2014 8:02,San Francisco Caltrain (Townsend at 4th),70,412,Subscriber,94612
346132,929,7/1/2014 7:50,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 8:06,Clay at Battery,41,626,Subscriber,94025
346131,167,7/1/2014 7:49,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:52,2nd at Townsend,61,517,Subscriber,94002
346130,842,7/1/2014 7:48,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 8:02,Embarcadero at Vallejo,48,605,Subscriber,95110
346129,402,7/1/2014 7:48,Civic Center BART (7th at Market),72,7/1/2014 7:55,Townsend at 7th,65,375,Subscriber,94121
346128,391,7/1/2014 7:48,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:55,Yerba Buena Center of the Arts (3rd @ Howard),68,279,Subscriber,94087
346127,641,7/1/2014 7:48,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:59,Embarcadero at Folsom,51,441,Subscriber,94404
346126,495,7/1/2014 7:48,San Jose Civic Center,3,7/1/2014 7:56,San Jose Diridon Caltrain Station,2,256,Subscriber,95113
346125,586,7/1/2014 7:47,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:57,Broadway St at Battery St,82,451,Subscriber,94306
346124,602,7/1/2014 7:47,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:57,Mechanics Plaza (Market at Battery),75,417,Subscriber,94404
346122,630,7/1/2014 7:47,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:57,Mechanics Plaza (Market at Battery),75,266,Subscriber,94404
346121,379,7/1/2014 7:47,2nd at South Park,64,7/1/2014 7:53,Post at Kearny,47,413,Subscriber,94018
346118,384,7/1/2014 7:46,Spear at Folsom,49,7/1/2014 7:52,San Francisco Caltrain (Townsend at 4th),70,580,Subscriber,94105
346117,350,7/1/2014 7:46,Market at Sansome,77,7/1/2014 7:51,Yerba Buena Center of the Arts (3rd @ Howard),68,327,Subscriber,94530
346116,868,7/1/2014 7:45,Broadway St at Battery St,82,7/1/2014 8:00,San Francisco Caltrain (Townsend at 4th),70,553,Subscriber,94133
346115,487,7/1/2014 7:45,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:53,Market at Sansome,77,428,Subscriber,94010
346114,446,7/1/2014 7:45,Yerba Buena Center of the Arts (3rd @ Howard),68,7/1/2014 7:52,Steuart at Market,74,581,Customer,1
346113,217,7/1/2014 7:45,Mountain View Caltrain Station,28,7/1/2014 7:48,Mountain View City Hall,27,246,Subscriber,94105
346112,532,7/1/2014 7:43,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:52,Harry Bridges Plaza (Ferry Building),50,334,Subscriber,94070
346111,519,7/1/2014 7:43,Paseo de San Antonio,7,7/1/2014 7:52,San Jose Diridon Caltrain Station,2,10,Subscriber,95112
346110,475,7/1/2014 7:43,Market at 10th,67,7/1/2014 7:51,San Francisco Caltrain (Townsend at 4th),70,465,Subscriber,94103
346109,720,7/1/2014 7:43,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:55,Temporary Transbay Terminal (Howard at Beale),55,394,Subscriber,94030
346102,193,7/1/2014 7:42,Steuart at Market,74,7/1/2014 7:45,Embarcadero at Folsom,51,520,Subscriber,94133
346101,277,7/1/2014 7:41,Harry Bridges Plaza (Ferry Building),50,7/1/2014 7:46,Market at Sansome,77,423,Subscriber,94602
346099,710,7/1/2014 7:40,SJSU - San Salvador at 9th,16,7/1/2014 7:52,San Jose Diridon Caltrain Station,2,80,Subscriber,95112
346097,724,7/1/2014 7:40,Ryland Park,84,7/1/2014 7:52,San Jose Diridon Caltrain Station,2,206,Customer,95110
346096,523,7/1/2014 7:39,Civic Center BART (7th at Market),72,7/1/2014 7:47,San Francisco Caltrain (Townsend at 4th),70,517,Subscriber,94103
346095,488,7/1/2014 7:37,Market at 10th,67,7/1/2014 7:45,Post at Kearny,47,404,Subscriber,94122
346094,692,7/1/2014 7:37,Harry Bridges Plaza (Ferry Building),50,7/1/2014 7:49,2nd at Townsend,61,336,Subscriber,94960
346093,252,7/1/2014 7:34,Embarcadero at Vallejo,48,7/1/2014 7:39,Beale at Market,56,563,Subscriber,94111
346092,911,7/1/2014 7:34,Grant Avenue at Columbus Avenue,73,7/1/2014 7:49,San Francisco Caltrain 2 (330 Townsend),69,276,Subscriber,94133
346091,209,7/1/2014 7:32,2nd at Townsend,61,7/1/2014 7:36,San Francisco Caltrain (Townsend at 4th),70,428,Subscriber,94107
346090,763,7/1/2014 7:29,San Jose Diridon Caltrain Station,2,7/1/2014 7:41,San Jose City Hall,10,31,Subscriber,94111
346089,701,7/1/2014 7:28,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 7:40,Broadway St at Battery St,82,553,Subscriber,94610
346088,559,7/1/2014 7:27,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 7:36,Civic Center BART (7th at Market),72,330,Subscriber,94602
346087,340,7/1/2014 7:27,Market at 4th,76,7/1/2014 7:32,Washington at Kearny,46,513,Subscriber,94111
346086,295,7/1/2014 7:26,Harry Bridges Plaza (Ferry Building),50,7/1/2014 7:31,Market at Sansome,77,458,Subscriber,94534
346085,254,7/1/2014 7:26,Civic Center BART (7th at Market),72,7/1/2014 7:30,Market at 4th,76,33,Subscriber,94103
346084,849,7/1/2014 7:25,Harry Bridges Plaza (Ferry Building),50,7/1/2014 7:39,Golden Gate at Polk,59,411,Subscriber,94591
346083,252,7/1/2014 7:24,Davis at Jackson,42,7/1/2014 7:29,Spear at Folsom,49,292,Subscriber,94111
346082,321,7/1/2014 7:23,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 7:28,2nd at Townsend,61,373,Subscriber,94107
346081,797,7/1/2014 7:22,Powell at Post (Union Square),71,7/1/2014 7:35,San Francisco Caltrain (Townsend at 4th),70,605,Customer,94108
346080,689,7/1/2014 7:21,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 7:33,Townsend at 7th,65,426,Subscriber,94611
346079,327,7/1/2014 7:21,Embarcadero at Bryant,54,7/1/2014 7:27,San Francisco Caltrain (Townsend at 4th),70,334,Subscriber,94105
346078,753,7/1/2014 7:21,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:34,Davis at Jackson,42,586,Subscriber,94086
346077,386,7/1/2014 7:21,Market at 4th,76,7/1/2014 7:27,San Francisco Caltrain (Townsend at 4th),70,394,Subscriber,94080
346076,783,7/1/2014 7:21,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:34,Clay at Battery,41,386,Subscriber,94041
346071,237,7/1/2014 7:20,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 7:24,Clay at Battery,41,622,Subscriber,94105
346070,638,7/1/2014 7:20,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:31,Temporary Transbay Terminal (Howard at Beale),55,489,Subscriber,94025
346069,560,7/1/2014 7:19,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:29,Steuart at Market,74,598,Subscriber,94002
346068,514,7/1/2014 7:19,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:28,Commercial at Montgomery,45,380,Subscriber,94061
346067,516,7/1/2014 7:19,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:27,Embarcadero at Folsom,51,473,Subscriber,94403
346066,236,7/1/2014 7:19,Davis at Jackson,42,7/1/2014 7:23,Commercial at Montgomery,45,372,Subscriber,94111
346065,271,7/1/2014 7:19,San Francisco Caltrain 2 (330 Townsend),69,7/1/2014 7:23,5th at Howard,57,512,Subscriber,94042
346064,342,7/1/2014 7:19,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 7:24,Commercial at Montgomery,45,317,Subscriber,94611
346063,198,7/1/2014 7:17,Townsend at 7th,65,7/1/2014 7:21,San Francisco Caltrain 2 (330 Townsend),69,631,Subscriber,94044
346062,328,7/1/2014 7:18,San Francisco Caltrain 2 (330 Townsend),69,7/1/2014 7:23,5th at Howard,57,530,Subscriber,94403
346061,245,7/1/2014 7:18,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:22,Townsend at 7th,65,335,Subscriber,94041
346057,357,7/1/2014 7:16,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 7:22,Market at 4th,76,456,Subscriber,94706
346055,521,7/1/2014 7:16,Civic Center BART (7th at Market),72,7/1/2014 7:25,Townsend at 7th,65,282,Subscriber,94122
346054,464,7/1/2014 7:12,Civic Center BART (7th at Market),72,7/1/2014 7:20,Townsend at 7th,65,446,Subscriber,94706
346053,597,7/1/2014 7:12,Ryland Park,84,7/1/2014 7:22,San Jose Diridon Caltrain Station,2,31,Subscriber,95110
346052,341,7/1/2014 7:11,Rengstorff Avenue / California Street,33,7/1/2014 7:17,San Antonio Caltrain Station,29,705,Subscriber,94040
346051,664,7/1/2014 7:11,San Francisco Caltrain 2 (330 Townsend),69,7/1/2014 7:22,Harry Bridges Plaza (Ferry Building),50,423,Subscriber,94158
346048,333,7/1/2014 7:09,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 7:15,Market at 4th,76,534,Subscriber,94501
346036,284,7/1/2014 7:04,Spear at Folsom,49,7/1/2014 7:09,2nd at Townsend,61,343,Subscriber,94105
346035,1144,7/1/2014 7:04,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:23,Embarcadero at Sansome,60,496,Subscriber,94062
346034,505,7/1/2014 7:03,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:11,Market at 4th,76,321,Subscriber,95124
346033,873,7/1/2014 7:03,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:17,South Van Ness at Market,66,544,Subscriber,94061
346032,856,7/1/2014 7:02,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:17,Clay at Battery,41,877,Subscriber,94402
346031,766,7/1/2014 7:02,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 7:15,San Francisco City Hall,58,613,Subscriber,95125
346030,336,7/1/2014 7:01,Embarcadero at Bryant,54,7/1/2014 7:07,San Francisco Caltrain (Townsend at 4th),70,489,Subscriber,94105
346028,602,7/1/2014 7:00,2nd at Townsend,61,7/1/2014 7:10,Beale at Market,56,271,Subscriber,94107
346027,215,7/1/2014 6:58,San Jose Diridon Caltrain Station,2,7/1/2014 7:01,Santa Clara at Almaden,4,159,Subscriber,95020
346026,295,7/1/2014 6:56,Embarcadero at Vallejo,48,7/1/2014 7:01,Harry Bridges Plaza (Ferry Building),50,411,Subscriber,94549
346021,632,7/1/2014 6:56,Market at 10th,67,7/1/2014 7:06,San Francisco Caltrain (Townsend at 4th),70,335,Subscriber,94103
346020,395,7/1/2014 6:53,South Van Ness at Market,66,7/1/2014 7:00,Market at 4th,76,440,Subscriber,94102
346019,485,7/1/2014 6:53,Embarcadero at Sansome,60,7/1/2014 7:01,Temporary Transbay Terminal (Howard at Beale),55,522,Subscriber,94111
346018,223,7/1/2014 6:50,2nd at Folsom,62,7/1/2014 6:54,2nd at Townsend,61,493,Subscriber,94105
346013,281,7/1/2014 6:48,Yerba Buena Center of the Arts (3rd @ Howard),68,7/1/2014 6:52,San Francisco Caltrain (Townsend at 4th),70,380,Subscriber,94105
346012,477,7/1/2014 6:47,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 6:55,Broadway St at Battery St,82,384,Subscriber,94610
346011,859,7/1/2014 6:45,California Ave Caltrain Station,36,7/1/2014 6:59,Palo Alto Caltrain Station,34,671,Subscriber,94102
346010,627,7/1/2014 6:44,South Van Ness at Market,66,7/1/2014 6:55,San Francisco Caltrain (Townsend at 4th),70,386,Subscriber,94111
346009,442,7/1/2014 6:42,San Francisco Caltrain 2 (330 Townsend),69,7/1/2014 6:50,Howard at 2nd,63,329,Subscriber,94107
346008,559,7/1/2014 6:42,Ryland Park,84,7/1/2014 6:51,San Jose Diridon Caltrain Station,2,696,Subscriber,95110
346007,440,7/1/2014 6:42,Powell Street BART,39,7/1/2014 6:49,San Francisco Caltrain (Townsend at 4th),70,266,Subscriber,94605
346006,511,7/1/2014 6:41,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 6:50,Market at Sansome,77,579,Subscriber,95008
346005,804,7/1/2014 6:41,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 6:54,Davis at Jackson,42,372,Subscriber,95112
346004,861,7/1/2014 6:40,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 6:54,Temporary Transbay Terminal (Howard at Beale),55,390,Subscriber,94030
346003,483,7/1/2014 6:40,Harry Bridges Plaza (Ferry Building),50,7/1/2014 6:48,Embarcadero at Sansome,60,522,Subscriber,94111
346002,900,7/1/2014 6:39,Japantown,9,7/1/2014 6:54,San Jose Diridon Caltrain Station,2,109,Subscriber,95112
346000,545,7/1/2014 6:33,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 6:42,Market at Sansome,77,275,Subscriber,94010
345999,431,7/1/2014 6:32,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 6:40,Howard at 2nd,63,289,Subscriber,94306
345998,224,7/1/2014 6:32,2nd at Townsend,61,7/1/2014 6:36,San Francisco Caltrain 2 (330 Townsend),69,222,Subscriber,95134
345997,795,7/1/2014 6:32,Japantown,9,7/1/2014 6:45,San Jose Diridon Caltrain Station,2,127,Subscriber,95112
345996,269,7/1/2014 6:30,Santa Clara at Almaden,4,7/1/2014 6:34,San Jose Diridon Caltrain Station,2,159,Subscriber,95110
345995,233,7/1/2014 6:28,Yerba Buena Center of the Arts (3rd @ Howard),68,7/1/2014 6:32,Post at Kearny,47,452,Subscriber,94010
345994,287,7/1/2014 6:27,Temporary Transbay Terminal (Howard at Beale),55,7/1/2014 6:32,2nd at Townsend,61,521,Subscriber,94610
345986,348,7/1/2014 6:22,Grant Avenue at Columbus Avenue,73,7/1/2014 6:28,Steuart at Market,74,485,Subscriber,94133
345985,484,7/1/2014 6:20,Harry Bridges Plaza (Ferry Building),50,7/1/2014 6:28,2nd at Townsend,61,592,Subscriber,94945
345984,967,7/1/2014 6:20,Harry Bridges Plaza (Ferry Building),50,7/1/2014 6:36,Yerba Buena Center of the Arts (3rd @ Howard),68,506,Subscriber,94949
345983,194,7/1/2014 6:16,Mechanics Plaza (Market at Battery),75,7/1/2014 6:19,Market at 4th,76,497,Subscriber,94952
345982,379,7/1/2014 6:11,Yerba Buena Center of the Arts (3rd @ Howard),68,7/1/2014 6:17,Steuart at Market,74,300,Subscriber,94112
345981,310,7/1/2014 6:08,Spear at Folsom,49,7/1/2014 6:14,Harry Bridges Plaza (Ferry Building),50,596,Subscriber,94105
345980,584,7/1/2014 5:59,Beale at Market,56,7/1/2014 6:09,Embarcadero at Sansome,60,276,Customer,87508
345979,700,7/1/2014 5:59,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 6:10,Clay at Battery,41,439,Subscriber,94403
345978,268,7/1/2014 5:53,Beale at Market,56,7/1/2014 5:57,Broadway St at Battery St,82,137,Subscriber,94530
345977,254,7/1/2014 5:53,Grant Avenue at Columbus Avenue,73,7/1/2014 5:57,Market at Sansome,77,564,Subscriber,94133
345976,279,7/1/2014 5:48,San Francisco Caltrain 2 (330 Townsend),69,7/1/2014 5:53,Townsend at 7th,65,586,Subscriber,94133
345975,1249,7/1/2014 5:47,Embarcadero at Sansome,60,7/1/2014 6:08,San Francisco Caltrain (Townsend at 4th),70,390,Subscriber,94111
345974,196,7/1/2014 5:44,2nd at Folsom,62,7/1/2014 5:48,Market at Sansome,77,524,Subscriber,94107
345972,265,7/1/2014 5:33,Grant Avenue at Columbus Avenue,73,7/1/2014 5:38,Market at Sansome,77,587,Subscriber,94133
345970,913,7/1/2014 5:31,Grant Avenue at Columbus Avenue,73,7/1/2014 5:47,2nd at South Park,64,368,Customer,nil
345968,614,7/1/2014 5:24,Embarcadero at Bryant,54,7/1/2014 5:34,Embarcadero at Sansome,60,360,Subscriber,94105
345966,683,7/1/2014 3:21,Townsend at 7th,65,7/1/2014 3:32,Golden Gate at Polk,59,625,Customer,94102
345965,474,7/1/2014 1:02,San Francisco Caltrain (Townsend at 4th),70,7/1/2014 1:10,Powell Street BART,39,575,Subscriber,94122
345964,758,7/1/2014 0:29,Townsend at 7th,65,7/1/2014 0:41,Market at 4th,76,405,Subscriber,94108
345963,359,6/30/2014 23:19,Embarcadero at Sansome,60,6/30/2014 23:25,Harry Bridges Plaza (Ferry Building),50,448,Subscriber,94517
345961,1100,6/30/2014 22:55,Clay at Battery,41,6/30/2014 23:13,Market at 10th,67,351,Customer,71201
345960,338,6/30/2014 22:52,Market at Sansome,77,6/30/2014 22:57,Grant Avenue at Columbus Avenue,73,278,Subscriber,94133
345959,630,6/30/2014 22:44,Mountain View Caltrain Station,28,6/30/2014 22:54,Rengstorff Avenue / California Street,33,90,Customer,95060
345958,884,6/30/2014 22:42,Market at Sansome,77,6/30/2014 22:57,2nd at Townsend,61,614,Customer,11222
345957,925,6/30/2014 22:41,Market at Sansome,77,6/30/2014 22:56,2nd at Townsend,61,271,Customer,11206
345956,323,6/30/2014 22:29,Washington at Kearny,46,6/30/2014 22:35,Market at Sansome,77,492,Subscriber,94105
345953,387,6/30/2014 22:08,Market at 4th,76,6/30/2014 22:14,Market at 10th,67,482,Subscriber,94103
345952,390,6/30/2014 22:05,Commercial at Montgomery,45,6/30/2014 22:12,Spear at Folsom,49,427,Subscriber,94105
345951,243,6/30/2014 22:04,Mountain View Caltrain Station,28,6/30/2014 22:08,Evelyn Park and Ride,30,20,Subscriber,94043
345949,866,6/30/2014 21:52,San Antonio Shopping Center,31,6/30/2014 22:07,Mountain View City Hall,27,102,Customer,10010
345948,549,6/30/2014 21:50,Market at 10th,67,6/30/2014 21:59,Yerba Buena Center of the Arts (3rd @ Howard),68,300,Subscriber,94107
345947,1212,6/30/2014 21:50,Davis at Jackson,42,6/30/2014 22:10,San Francisco Caltrain (Townsend at 4th),70,417,Subscriber,94107
345946,1213,6/30/2014 21:50,Davis at Jackson,42,6/30/2014 22:10,San Francisco Caltrain (Townsend at 4th),70,275,Subscriber,94107
345945,449,6/30/2014 21:48,Market at Sansome,77,6/30/2014 21:55,Civic Center BART (7th at Market),72,33,Subscriber,94103
345944,131,6/30/2014 21:46,Embarcadero at Folsom,51,6/30/2014 21:48,Embarcadero at Bryant,54,601,Subscriber,94107
345941,529,6/30/2014 21:37,Market at 10th,67,6/30/2014 21:46,5th at Howard,57,288,Customer,2111
345940,221,6/30/2014 21:32,Washington at Kearny,46,6/30/2014 21:36,Beale at Market,56,276,Subscriber,94133
345938,265,6/30/2014 21:29,Clay at Battery,41,6/30/2014 21:34,Market at Sansome,77,278,Subscriber,94103
345937,342,6/30/2014 21:27,Mechanics Plaza (Market at Battery),75,6/30/2014 21:33,Clay at Battery,41,351,Customer,71201
345931,985,6/30/2014 21:13,Mountain View City Hall,27,6/30/2014 21:29,San Antonio Shopping Center,31,217,Customer,10010
345929,1273,6/30/2014 21:08,Powell at Post (Union Square),71,6/30/2014 21:29,2nd at Folsom,62,524,Customer,94108
345928,505,6/30/2014 21:07,San Jose Diridon Caltrain Station,2,6/30/2014 21:15,San Jose Civic Center,3,129,Subscriber,95113
345927,404,6/30/2014 21:01,Broadway St at Battery St,82,6/30/2014 21:08,Beale at Market,56,333,Subscriber,94619
345926,377,6/30/2014 21:00,San Francisco Caltrain (Townsend at 4th),70,6/30/2014 21:07,Embarcadero at Bryant,54,358,Subscriber,94105
345925,599,6/30/2014 21:01,Civic Center BART (7th at Market),72,6/30/2014 21:11,Temporary Transbay Terminal (Howard at Beale),55,330,Subscriber,94103
345924,2569,6/30/2014 21:00,San Francisco Caltrain (Townsend at 4th),70,6/30/2014 21:43,Davis at Jackson,42,309,Subscriber,94111
345923,574,6/30/2014 20:56,Market at 4th,76,6/30/2014 21:06,Davis at Jackson,42,415,Subscriber,94111
345922,1297,6/30/2014 20:55,San Francisco City Hall,58,6/30/2014 21:16,San Francisco City Hall,58,574,Subscriber,94102
345921,228,6/30/2014 20:52,Civic Center BART (7th at Market),72,6/30/2014 20:56,San Francisco City Hall,58,547,Subscriber,94107
345920,2086,6/30/2014 20:51,Market at 10th,67,6/30/2014 21:26,Mechanics Plaza (Market at Battery),75,351,Customer,71201
345919,369,6/30/2014 20:51,Market at Sansome,77,6/30/2014 20:57,Grant Avenue at Columbus Avenue,73,368,Subscriber,94133
345918,2579,6/30/2014 20:46,MLK Library,11,6/30/2014 21:29,San Salvador at 1st,8,128,Customer,95133
345917,599,6/30/2014 20:43,5th at Howard,57,6/30/2014 20:53,Davis at Jackson,42,539,Subscriber,94111
345916,590,6/30/2014 20:42,Market at Sansome,77,6/30/2014 20:52,Market at 10th,67,480,Subscriber,94102
345912,576,6/30/2014 20:41,Mechanics Plaza (Market at Battery),75,6/30/2014 20:50,Civic Center BART (7th at Market),72,382,Subscriber,94103
345911,672,6/30/2014 20:40,Ryland Park,84,6/30/2014 20:51,Ryland Park,84,75,Subscriber,95110
345908,922,6/30/2014 20:40,Steuart at Market,74,6/30/2014 20:55,Embarcadero at Bryant,54,360,Subscriber,94086
345906,551,6/30/2014 20:39,Beale at Market,56,6/30/2014 20:48,Civic Center BART (7th at Market),72,375,Subscriber,94103
345899,461,6/30/2014 20:37,San Salvador at 1st,8,6/30/2014 20:44,MLK Library,11,49,Customer,95133
345898,3129,6/30/2014 20:36,San Salvador at 1st,8,6/30/2014 21:28,San Salvador at 1st,8,245,Customer,95133
