review_id	sentiment	label_id	input_ids	review_body	date
3920	-1	0	[0, 2847, 1437, 939, 236, 7, 386, 160, 30, 584, 1437, 5, 1318, 9, 42, 6399, 269, 21, 372, 4, 25, 21, 5, 6184, 1437, 9574, 114, 47, 214, 164, 160, 5, 2170, 216, 14, 51, 2299, 19044, 11, 5, 2380, 15, 5, 1421, 4, 42, 6399, 34, 10, 455, 15, 29884, 3989, 8, 34968, 3625, 1567, 5, 2576, 1437, 24, 18, 45, 10, 1359, 2564, 25, 5, 2170, 74, 3608, 4, 939, 437, 686, 42, 1364, 13, 103, 390, 53, 114, 47, 214, 26163, 19, 41, 416, 748, 12, 43882, 7, 110, 809, 36, 24872, 110, 10762, 32, 3625, 23855, 8, 47, 33, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	So  i want to start off by saying  the quality of this shirt really was great. as was the pattern  unfortunately if you're going off the picture know that they definitely pinned in the sides on the model. this shirt has a full on triangle shape and flares significantly towards the bottom  it's not a straight fit as the picture would suggest. i'm sure this works for some women but if you're muscular with an already v-shape to your body (meaning your shoulders are significantly sized and you have	2021-08-04T09:13:10Z
5362	1	2	[0, 19065, 2272, 3195, 4, 385, 8645, 293, 157, 4, 2579, 12339, 14901, 3639, 21026, 7, 41, 416, 1256, 23204, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Great green color. drapes well. nice gray detailing adds dimension to an already pretty sweater.	2021-08-04T09:13:10Z
3130	1	2	[0, 38386, 1437, 939, 33, 57, 98, 6923, 7, 120, 10, 1109, 31441, 21288, 8443, 8, 939, 303, 5, 2125, 235, 259, 328, 939, 657, 14, 63, 30197, 8, 98, 1365, 7, 3568, 4, 63, 45, 13116, 23, 70, 8, 23855, 235, 4, 939, 300, 41, 3023, 29, 127, 2340, 1836, 8, 63, 98, 3137, 24382, 8, 10262, 3793, 4, 1437, 1437, 372, 465, 53, 95, 10, 828, 26428, 7586, 53, 1153, 42790, 63, 6044, 7876, 4, 350, 1099, 25172, 43520, 1705, 75, 33, 156, 402, 101, 42, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Recently  i have been so wanting to get a lightwash denim jacket and i found the piece right here! i love that its cropped and so easy to wear. its not stiff at all and sized right. i got an xs my normal size and its so comfy and surprisingly soft.   great find but just a bit pricey.. but probably bc its paige. too bad pilcrow couldn't have made something like this.	2021-08-04T09:13:10Z
247	1	2	[0, 16587, 42, 299, 328, 156, 19, 727, 207, 13178, 1437, 10, 12669, 356, 1437, 8, 34203, 1254, 42, 299, 16, 10, 1924, 13, 162, 4, 939, 206, 24, 10698, 1528, 7, 1836, 36, 22371, 127, 1675, 1836, 321, 43, 8, 939, 222, 45, 240, 5, 4716, 1459, 8, 939, 524, 5342, 765, 36, 245, 108, 246, 18653, 24, 16, 5568, 192, 149, 1437, 53, 19, 2498, 10, 16109, 11689, 8, 45, 2498, 24, 7, 173, 1437, 939, 206, 24, 64, 28, 10610, 396, 10, 740, 5602, 4, 5, 1969, 13719, 1437, 3473, 1437, 14177, 2125, 13, 5, 1035, 86, 44660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Love this top! made with 100% cotton  a vintage look  and flattering details this top is a winner for me. i think it fits true to size (got my regular size 0) and i did not need the petite and i am fairly short (5'3""). it is somewhat see through  but with wearing a nude bra and not wearing it to work  i think it can be worn without a cami. the perfect lightweight  comfortable  standout piece for the summer time :)"	2021-08-04T09:13:10Z
5766	-1	0	[0, 133, 3195, 16, 10, 2579, 3035, 1275, 8, 5, 1468, 16, 182, 3793, 4, 53, 5, 3588, 314, 162, 2157, 1481, 1115, 13802, 8, 5, 10342, 24150, 12836, 6576, 24, 4, 939, 770, 7, 657, 24, 1437, 53, 24, 95, 938, 75, 447, 13, 162, 4, 939, 437, 195, 108, 398, 113, 8, 3584, 10, 579, 4, 24, 10698, 1528, 7, 1836, 1437, 959, 24, 21, 7082, 198, 5, 13977, 8, 95, 938, 75, 22310, 15, 162, 4, 42, 40, 33, 7, 213, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"The color is a nice cool red and the material is very soft. but the dress left me feeling shapeless and the bell sleeve overtook it. i wanted to love it  but it just wasn't working for me. i'm 5'8"" and purchased a s. it fits true to size  however it was loose around the waist and just wasn't complimentary on me. this will have to go back."	2021-08-04T09:13:10Z
510	-1	0	[0, 713, 299, 1415, 2422, 11962, 804, 53, 77, 24, 376, 24, 21, 2422, 765, 8, 2233, 219, 4, 1415, 101, 10, 10178, 15, 162, 4, 42, 65, 439, 124, 5, 276, 183, 24, 376, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top looked super cute online but when it came it was super short and boxy. looked like a tent on me. this one went back the same day it came!	2021-08-04T09:13:10Z
11836	-1	0	[0, 100, 21, 4804, 10, 13454, 6399, 1437, 53, 5, 1468, 16, 55, 9, 1109, 23204, 29716, 4, 11, 5, 253, 24, 938, 75, 5, 10199, 14, 21, 5, 432, 37169, 734, 405, 21, 5, 2564, 4, 11, 127, 1675, 1836, 24, 16, 350, 1810, 8, 2233, 219, 149, 5, 809, 4, 939, 67, 1299, 101, 5, 3701, 32, 350, 380, 25, 157, 4, 24, 18, 164, 124, 8, 939, 524, 45, 164, 7, 15304, 12926, 24, 11, 10, 2735, 1836, 4, 24, 18, 10, 9208, 142, 5, 26370, 5326, 219, 269, 16, 9869, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was expecting a tee shirt  but the material is more of light sweater knit. in the end it wasn't the fabric that was the deal breaker...it was the fit. in my regular size it is too wide and boxy through the body. i also felt like the arms are too big as well. it's going back and i am not going to bother ordering it in a smaller size. it's a shame because the embroidery really is lovely.	2021-08-04T09:13:10Z
14976	-1	0	[0, 100, 1146, 42, 6399, 13, 10, 7196, 1437, 24, 15898, 157, 8, 21, 34203, 4, 4940, 10, 3473, 3568, 1437, 959, 1437, 71, 112, 10397, 15, 15651, 359, 6713, 3841, 650, 6538, 1382, 583, 5, 2576, 4, 939, 524, 2818, 939, 64, 671, 24, 4, 45, 966, 5, 418, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I brought this shirt for a vacation  it fitted well and was flattering. totally a comfortable wear  however  after 1 wash on delicate & hang dry small holes appeared near the bottom. i am hoping i can return it. not worth the money.	2021-08-04T09:13:10Z
13358	-1	0	[0, 100, 2162, 10, 1763, 9, 209, 11, 7326, 8, 71, 5, 78, 10397, 51, 555, 70, 11743, 1242, 17414, 4, 939, 23755, 196, 24, 62, 7, 2532, 89, 21, 38317, 31784, 11, 5, 127, 21, 1843, 4, 1712, 1085, 1493, 11, 5, 7511, 21, 39144, 17414, 4, 939, 172, 1437, 142, 939, 2638, 5, 847, 9, 209, 9304, 1437, 2162, 277, 1763, 11, 5, 20292, 2440, 3195, 4, 5, 276, 631, 1102, 71, 5, 78, 10397, 4, 456, 1437, 1085, 1493, 11, 14, 10397, 7511, 21, 5, 513, 828, 19750, 480, 95, 127, 92, 6215, 9304, 328, 215, 10, 741, 22539, 5579, 2299, 10, 31800, 696, 4, 939, 373, 5, 2326, 939, 9695, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought a pair of these in stone and after the first wash they become all splotchy. i chalked it up to perhaps there was bleach leftover in the my washer. although nothing else in the load was blotchy. i then  because i loved the cut of these pants  bought another pair in the darker blue color. the same thing happened after the first wash. again  nothing else in that wash load was the least bit ruined -- just my new retailer pants! such a bummer-- definitely a dye issue. i called the stores i pur	2021-08-04T09:13:10Z
5739	0	1	[0, 713, 3588, 1437, 24, 16, 17052, 352, 12058, 1437, 5835, 4, 5, 1445, 1114, 8, 1521, 16, 98, 12058, 328, 5, 2496, 19, 5, 21764, 1437, 26370, 5326, 219, 8, 7019, 31910, 23, 5, 299, 1437, 80, 13171, 12213, 1437, 5, 3588, 16, 2778, 12058, 4, 939, 524, 98, 98, 98, 5074, 939, 115, 45, 489, 24, 4, 939, 218, 75, 120, 596, 5, 10070, 32, 98, 160, 259, 4, 939, 33, 283, 420, 98, 171, 5418, 19, 12058, 26370, 5326, 219, 53, 350, 7082, 50, 350, 3229, 4, 939, 399, 75, 236, 7, 2142, 42, 3588, 124, 53, 24, 222, 45, 356, 205, 4, 24, 21, 95, 350, 7082, 4, 5074, 12846, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress  it is heartbreakingly gorgeous  stunning. the entire idea and design is so gorgeous! the style with the sleeves  embroidery and slight shimmer at the top  two layers underneath  the dress is extremely gorgeous. i am so so so sad i could not keep it. i don't get why the sizes are so off here. i have come across so many clothes with gorgeous embroidery but too loose or too tight. i didn't want to send this dress back but it did not look good. it was just too loose. sad!!	2021-08-04T09:13:10Z
18336	0	1	[0, 133, 10199, 1299, 2721, 1437, 8, 24, 1299, 372, 15, 1437, 53, 683, 939, 1415, 11, 5, 9807, 24, 95, 1415, 350, 15740, 5224, 101, 4, 2085, 142, 24, 1237, 739, 4, 5, 425, 2551, 239, 25, 157, 4, 939, 770, 7, 657, 24, 53, 939, 56, 7, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fabric felt beautiful  and it felt great on  but once i looked in the mirror it just looked too housedress like. maybe because it runs large. the price seemed high as well. i wanted to love it but i had to return.	2021-08-04T09:13:10Z
1393	0	1	[0, 713, 299, 16, 95, 25, 2721, 11, 621, 25, 804, 4, 959, 1437, 24, 34, 80, 743, 13, 162, 4, 112, 4, 24, 16, 350, 765, 4, 42, 429, 173, 114, 47, 33, 10, 765, 28762, 1437, 53, 24, 74, 6000, 311, 127, 9377, 4, 132, 4, 5, 10199, 34, 169, 350, 203, 25156, 32645, 4, 117, 948, 99, 939, 1381, 1437, 24, 95, 3741, 1545, 7, 127, 9377, 8, 29139, 66, 23, 5, 2380, 4, 45, 6043, 4, 11, 765, 1437, 114, 47, 33, 10, 765, 28762, 8, 218, 75, 1508, 8073, 5, 25156, 1437, 42, 3127, 16, 10, 2721, 299, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top is just as beautiful in person as online. however  it has two issues for me. 1. it is too short. this might work if you have a short torso  but it would forever show my stomach. 2. the fabric has way too much static cling. no matter what i tried  it just clung to my stomach and flared out at the sides. not attractive. in short  if you have a short torso and don't mind battling the static  this truly is a beautiful top.	2021-08-04T09:13:10Z
14522	1	2	[0, 713, 5780, 16, 2721, 8, 5, 1521, 16, 2216, 8, 372, 13, 173, 4, 127, 129, 3674, 16, 14, 24, 1237, 1307, 8, 5, 28762, 2564, 16, 2778, 2233, 219, 4, 939, 437, 6329, 11, 227, 10, 1836, 3023, 29, 8, 579, 23, 6215, 1437, 2162, 5, 3023, 29, 11, 42, 6399, 8, 24, 202, 818, 350, 380, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This print is beautiful and the design is unique and great for work. my only complaint is that it runs huge and the torso fit is extremely boxy. i'm normally in between a size xs and s at retailer  bought the xs in this shirt and it still almost too big.	2021-08-04T09:13:10Z
14154	1	2	[0, 100, 794, 42, 804, 8, 95, 56, 7, 33, 24, 328, 24, 10698, 8, 1326, 2230, 25, 7092, 4, 4206, 13, 2428, 50, 1136, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this online and just had to have it! it fits and looks exactly as pictured. excellent for spring or fall.	2021-08-04T09:13:10Z
11371	0	1	[0, 100, 269, 770, 7, 101, 42, 3588, 4, 939, 524, 195, 108, 246, 113, 10529, 23246, 8, 42, 3588, 21, 59, 204, 4877, 350, 251, 4, 5, 23385, 1412, 10, 181, 20885, 198, 127, 1730, 4, 939, 348, 2162, 97, 19220, 354, 31, 6215, 396, 42, 936, 4, 16748, 24, 439, 124, 7, 5, 1400, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I really wanted to like this dress. i am 5'3"" 125 lbs and this dress was about 4 inches too long. the hem created a puddle around my feet. i've bought other maxis from retailer without this problem. sadly it went back to the store."	2021-08-04T09:13:10Z
413	-1	0	[0, 100, 437, 12483, 5, 1421, 2018, 5, 23204, 16, 23, 513, 195, 108, 466, 113, 1437, 24, 16, 2829, 30197, 15, 69, 1437, 1437, 53, 24, 1819, 630, 75, 356, 2422, 30197, 4, 939, 437, 195, 108, 306, 113, 8, 63, 2422, 30197, 15, 162, 4, 190, 19, 239, 13977, 10844, 4, 1437, 67, 1437, 24, 16, 5784, 24, 17414, 4, 939, 190, 1381, 24, 19, 10, 740, 5602, 223, 53, 5, 24, 17414, 24787, 376, 235, 149, 5, 740, 5602, 4, 1437, 350, 1099, 1437, 63, 10, 11962, 1521, 1437, 95, 782, 103, 35837, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I'm assuming the model showing the sweater is at least 5'9""  it is slightly cropped on her   but it certainly doesn't look super cropped. i'm 5'4"" and its super cropped on me. even with high waist jeans.  also  it is incredibly itchy. i even tried it with a cami under but the itchy wool came right through the cami.  too bad  its a cute design  just needs some tweaking."	2021-08-04T09:13:10Z
3199	-1	0	[0, 771, 17184, 7, 657, 42, 3588, 111, 1256, 10199, 8, 8089, 4, 939, 206, 24, 74, 28, 55, 34203, 15, 10, 26647, 693, 36, 118, 437, 195, 108, 246, 113, 1437, 2740, 10, 579, 43, 1437, 42, 95, 1415, 101, 10, 363, 571, 3355, 15, 162, 4, 6661, 7, 224, 24, 18, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Wanted to love this dress - pretty fabric and colors. i think it would be more flattering on a taller woman (i'm 5'3""  ordered a s)  this just looked like a nightgown on me. sorry to say it's going back."	2021-08-04T09:13:10Z
17747	1	2	[0, 100, 657, 42, 6399, 1437, 2162, 24, 23, 5, 1400, 4, 939, 33, 10, 367, 15331, 31, 42, 1518, 98, 939, 1467, 141, 24, 74, 2564, 4, 939, 657, 5, 8089, 11, 42, 765, 1437, 24, 18, 182, 2428, 8, 1109, 2408, 328, 657, 24, 182, 203, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this shirt  bought it at the store. i have a few shirts from this brand so i knew how it would fit. i love the colors in this short  it's very spring and light weight! love it very much!	2021-08-04T09:13:10Z
4990	0	1	[0, 133, 10199, 21, 55, 22, 25515, 16507, 113, 546, 77, 939, 300, 24, 87, 24, 1415, 11, 5, 18803, 4, 24, 2564, 10, 828, 2514, 198, 5, 2576, 87, 939, 101, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"The fabric was more ""southwestern"" looking when i got it than it looked in the pics. it fit a bit larger around the bottom than i like."	2021-08-04T09:13:10Z
636	1	2	[0, 100, 2638, 42, 11, 5, 1400, 1437, 53, 56, 7, 645, 127, 1836, 4, 24, 16, 1528, 7, 1836, 111, 10, 372, 5933, 111, 53, 5, 1468, 16, 182, 7174, 8, 182, 11708, 4, 939, 218, 75, 206, 24, 40, 2324, 81, 88, 1136, 111, 24, 16, 55, 9, 10, 1035, 2408, 10199, 4, 24, 16, 67, 10, 410, 26428, 13, 14, 276, 1219, 111, 202, 111, 63, 10, 372, 3280, 8, 939, 40, 489, 127, 2295, 66, 13, 24, 7, 213, 15, 1392, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I loved this in the store  but had to order my size. it is true to size - a great length - but the material is very thin and very sheer. i don't think it will carry over into fall - it is more of a summer weight fabric. it is also a little pricey for that same reason - still - its a great basic and i will keep my eye out for it to go on sale.	2021-08-04T09:13:10Z
5942	-1	0	[0, 713, 3089, 11556, 34, 215, 10, 2721, 5780, 53, 172, 24, 95, 1411, 159, 31, 89, 8, 64, 75, 28, 5305, 4, 5, 10199, 16, 10, 11708, 22288, 98, 24, 606, 19, 41, 7391, 11021, 354, 4104, 14, 95, 630, 75, 4477, 235, 12213, 4, 5, 21764, 32, 70, 4366, 62, 8, 51, 33, 10, 181, 33650, 7365, 23, 5, 299, 14, 95, 24757, 5, 1086, 3089, 11556, 4, 939, 2813, 24, 21, 95, 10, 2007, 3495, 2137, 1907, 3089, 11556, 142, 24, 269, 16, 10, 9869, 5780, 4, 2299, 45, 966, 5, 418, 190, 23, 112, 73, 176, 160, 2704, 564, 12, 2153, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This blouse has such a beautiful print but then it just goes down from there and can't be saved. the fabric is a sheer silk so it comes with an attached camisole that just doesn't lay right underneath. the sleeves are all gathered up and they have a puffy gather at the top that just ruins the whole blouse. i wish it was just a simple popover type blouse because it really is a lovely print. definitely not worth the money even at 1/2 off plus 25-%.	2021-08-04T09:13:10Z
1216	0	1	[0, 100, 524, 195, 108, 398, 19, 5350, 11454, 1437, 26163, 809, 8, 2491, 16134, 417, 39499, 4, 5, 910, 15315, 3587, 62, 3022, 162, 235, 874, 127, 22712, 8, 6670, 5, 356, 9, 145, 59, 231, 377, 5283, 4, 5, 28, 8423, 16, 2721, 8, 939, 2813, 14, 24, 2564, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I am 5'8 with curvy  muscular body and 36ddd boobs. the ruffle ends up hitting me right below my breasts and creates the look of being about 6 months pregnant. the beading is beautiful and i wish that it fit.	2021-08-04T09:13:10Z
3029	-1	0	[0, 100, 3584, 42, 23204, 11, 127, 4505, 3023, 29, 1437, 53, 303, 5, 33585, 7, 28, 169, 55, 10178, 12, 3341, 87, 7092, 15, 5, 1421, 4, 5, 29716, 16, 1256, 13116, 1437, 350, 1437, 98, 5, 23204, 399, 75, 4477, 3269, 53, 10601, 15, 162, 11, 761, 9, 10, 29884, 3989, 4, 67, 1437, 5, 23204, 29716, 21, 19351, 87, 939, 421, 31, 5, 2170, 8, 2551, 7, 28, 55, 9, 10, 1136, 2408, 2125, 4, 939, 524, 5342, 650, 1437, 53, 12056, 939, 437, 2609, 14, 6215, 3745, 32, 1307, 11, 41, 3023, 29, 8, 939, 33, 7, 1836, 159, 7, 37863, 29, 4, 939, 216, 939, 437, 45, 14, 5262, 1666, 2085, 42, 885, 1438, 2, 1, 1, 1, 1, 1, 1, 1, 1]	I purchased this sweater in my usual xs  but found the silhouette to be way more tent-like than pictured on the model. the knit is pretty stiff  too  so the sweater didn't lay flat but hung on me in kind of a triangle shape. also  the sweater knit was heavier than i expected from the picture and seemed to be more of a fall weight piece. i am fairly small  but lately i'm finding that retailer pieces are huge in an xs and i have to size down to xxs. i know i'm not that tiny ... maybe this wou	2021-08-04T09:13:10Z
18240	1	2	[0, 100, 437, 460, 6062, 13, 10, 22, 417, 10887, 62, 3055, 293, 113, 8, 209, 58, 17545, 328, 1528, 7, 1836, 8, 372, 1318, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I'm always searching for a ""dressed up tees"" and these were fabulous! true to size and great quality!"	2021-08-04T09:13:10Z
18474	1	2	[0, 713, 299, 16, 182, 1256, 8, 1955, 12, 4825, 24203, 142, 9, 5, 169, 24, 295, 7418, 11, 223, 5, 11044, 4, 5, 5397, 1902, 8, 3195, 32, 67, 34203, 4, 959, 1437, 24, 1237, 10, 828, 650, 8, 47, 240, 7, 120, 5, 235, 2564, 13, 5, 11044, 1437, 18442, 5, 1971, 223, 5, 11044, 1902, 19, 5, 929, 6601, 9, 5, 7050, 443, 4, 89, 16, 10, 526, 43805, 53, 24, 64, 202, 28, 10, 410, 12792, 7, 120, 15, 8, 160, 4, 939, 7725, 62, 45, 2159, 24, 528, 7, 5, 425, 1437, 53, 939, 1017, 1153, 6788, 24, 15, 1392, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top is very pretty and figure-flattering because of the way it nips in under the bust. the neckline and color are also flattering. however  it runs a bit small and you need to get the right fit for the bust  balancing the band under the bustline with the roominess of the chest area. there is a side zipper but it can still be a little tricky to get on and off. i wound up not buying it due to the price  but i'd probably snap it on sale.	2021-08-04T09:13:10Z
4395	-1	0	[0, 100, 794, 42, 15, 10, 313, 858, 18017, 11, 5, 1400, 8, 98, 770, 24, 7, 173, 53, 21, 95, 350, 24901, 8, 35156, 4, 182, 205, 1318, 8, 1468, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this on a mannequin in the store and so wanted it to work but was just too oversized and bulky. very good quality and material.	2021-08-04T09:13:10Z
