ticket_id,address
179175,"9233 stout, Detroit MI"
179484,"192320 bradford, Detroit MI"
179415,"6587 wagner, Detroit MI"
179352,"15504 holmur, Detroit MI"
179652,"2950 chalmers, Detroit MI"
179273,"19177 stahelin, Detroit MI"
180478,"4262 bishop, Detroit MI"
179722,"501 tennessee, Detroit MI"
179294,"19957 grandview, Detroit MI"
179421,"5577 clarendon, Detroit MI"
179278,"10130 plainview, Detroit MI"
179308,"18635 bentler, Detroit MI"
179312,"14303 curtis, Detroit MI"
179650,"4261 grayton, Detroit MI"
179227,"19510 lyndon, Detroit MI"
179914,"18715 pelkey, Detroit MI"
179534,"2515 brush, Detroit MI"
179535,"2515 brush, Detroit MI"
179536,"2515 brush, Detroit MI"
180140,"19633 annott, Detroit MI"
180142,"19633 annott, Detroit MI"
180204,"13123 mack, Detroit MI"
180203,"4820 lakewood, Detroit MI"
180202,"4820 lakewood, Detroit MI"
179913,"18708 fairport, Detroit MI"
179908,"18708 fairport, Detroit MI"
179910,"18708 fairport, Detroit MI"
179911,"18708 fairport, Detroit MI"
180090,"19715 tracey, Detroit MI"
180082,"19715 tracey, Detroit MI"
180200,"3515 cadillac square, Detroit MI"
180201,"3853 lakewood, Detroit MI"
180198,"905 alter, Detroit MI"
180199,"905 alter, Detroit MI"
179907,"19635 joann, Detroit MI"
179906,"19635 joann, Detroit MI"
179901,"13200 eight mile, Detroit MI"
179516,"16155 manor, Detroit MI"
179903,"19408 bradford, Detroit MI"
179904,"19408 bradford, Detroit MI"
179764,"14280 robson, Detroit MI"
179770,"14280 robson, Detroit MI"
179756,"14280 robson, Detroit MI"
179749,"14280 robson, Detroit MI"
179981,"16511 marlowe, Detroit MI"
179896,"8835 brace, Detroit MI"
179905,"8835 brace, Detroit MI"
180392,"15832 tuller, Detroit MI"
180304,"14147 marlowe, Detroit MI"
180306,"14147 marlowe, Detroit MI"
181167,"13769 troester, Detroit MI"
181150,"13735 troester, Detroit MI"
181153,"13735 troester, Detroit MI"
181241,"14116 troester, Detroit MI"
181243,"14116 troester, Detroit MI"
180429,"14239 mark twain, Detroit MI"
180086,"8203 westwood, Detroit MI"
180085,"8203 westwood, Detroit MI"
180439,"14662 robson, Detroit MI"
180460,"14662 robson, Detroit MI"
180292,"14054 marlowe, Detroit MI"
180293,"14054 marlowe, Detroit MI"
180523,"14584 abington ave, Detroit MI"
180423,"14584 abington ave, Detroit MI"
180285,"13950 marlowe, Detroit MI"
180284,"13950 marlowe, Detroit MI"
180875,"2934 cadillac square, Detroit MI"
180873,"2934 cadillac square, Detroit MI"
181227,"14111 troester, Detroit MI"
180281,"12826 marlowe, Detroit MI"
180073,"8550 greenfield, Detroit MI"
180075,"8550 greenfield, Detroit MI"
180279,"12811 marlowe, Detroit MI"
180278,"12811 marlowe, Detroit MI"
180083,"14910 robson, Detroit MI"
180084,"14910 robson, Detroit MI"
180131,"15844 linwood, Detroit MI"
180132,"15844 linwood, Detroit MI"
180088,"16148 muirland, Detroit MI"
181222,"14111 troester, Detroit MI"
180308,"14247 marlowe, Detroit MI"
180914,"14247 marlowe, Detroit MI"
180282,"13217 marlowe, Detroit MI"
180283,"13217 marlowe, Detroit MI"
179974,"8438 artesian, Detroit MI"
179969,"8438 artesian, Detroit MI"
179898,"8430 artesian, Detroit MI"
179909,"8430 artesian, Detroit MI"
180080,"14570 greenfield, Detroit MI"
180081,"14570 greenfield, Detroit MI"
180134,"15912 lawton, Detroit MI"
180290,"14030 marlowe, Detroit MI"
180291,"14030 marlowe, Detroit MI"
180104,"19979 steel, Detroit MI"
180407,"14933 appoline, Detroit MI"
180404,"14933 appoline, Detroit MI"
180401,"14933 appoline, Detroit MI"
180412,"14933 appoline, Detroit MI"
180415,"14933 appoline, Detroit MI"
180098,"19349 mendota, Detroit MI"
179867,"8828 brace, Detroit MI"
180280,"12826 marlowe, Detroit MI"
180512,"14351 mansfield, Detroit MI"
180053,"8897 hartwell, Detroit MI"
180050,"8897 hartwell, Detroit MI"
179870,"8843 grandview, Detroit MI"
181171,"14104 troester, Detroit MI"
179864,"8435 artesian, Detroit MI"
180918,"17160 strasburg, Detroit MI"
180915,"17160 strasburg, Detroit MI"
179902,"8614 artesian, Detroit MI"
179895,"8614 artesian, Detroit MI"
179687,"1426 chicago, Detroit MI"
179685,"15285 fordham, Detroit MI"
179916,"8631 ashton, Detroit MI"
179967,"8438 artesian, Detroit MI"
180878,"2944 cadillac square, Detroit MI"
180877,"2944 cadillac square, Detroit MI"
180541,"19300 ferguson, Detroit MI"
180555,"19300 ferguson, Detroit MI"
180287,"13959 marlowe, Detroit MI"
180286,"13959 marlowe, Detroit MI"
180965,"13724 troester, Detroit MI"
180962,"13724 troester, Detroit MI"
181147,"13724 troester, Detroit MI"
181159,"13763 troester, Detroit MI"
181156,"13763 troester, Detroit MI"
180277,"12706 marlowe, Detroit MI"
180276,"12706 marlowe, Detroit MI"
180920,"17222 strasburg, Detroit MI"
180928,"17222 strasburg, Detroit MI"
180069,"12032 hartwell, Detroit MI"
180068,"12032 hartwell, Detroit MI"
180091,"19349 mendota, Detroit MI"
179966,"15738 lahser, Detroit MI"
180948,"11308 lakepointe, Detroit MI"
180944,"11308 lakepointe, Detroit MI"
179862,"8435 artesian, Detroit MI"
180870,"9330 pryor, Detroit MI"
180950,"13665 troester, Detroit MI"
180956,"13696 troester, Detroit MI"
180958,"13696 troester, Detroit MI"
180071,"12252 hartwell, Detroit MI"
180070,"12252 hartwell, Detroit MI"
180130,"15822 linwood, Detroit MI"
180059,"11407 hartwell, Detroit MI"
180058,"11407 hartwell, Detroit MI"
180481,"14440 rutherford, Detroit MI"
180497,"14440 rutherford, Detroit MI"
180504,"14440 rutherford, Detroit MI"
180937,"16081 state fair, Detroit MI"
180929,"16081 state fair, Detroit MI"
180087,"11718 greenview, Detroit MI"
179860,"8484 artesian, Detroit MI"
180294,"14111 marlowe, Detroit MI"
180061,"11685 hartwell, Detroit MI"
180062,"11685 hartwell, Detroit MI"
180303,"14111 marlowe, Detroit MI"
180056,"11731 hartwell, Detroit MI"
180054,"11731 hartwell, Detroit MI"
180288,"14024 marlowe, Detroit MI"
180289,"14024 marlowe, Detroit MI"
180861,"4116 lillibridge, Detroit MI"
179894,"5301 grayton, Detroit MI"
180863,"4116 lillibridge, Detroit MI"
180275,"12015 marlowe, Detroit MI"
180182,"14840 fairfield, Detroit MI"
180181,"14840 fairfield, Detroit MI"
179972,"18619 james couzens, Detroit MI"
180089,"11718 greenview, Detroit MI"
179672,"421 palmer, Detroit MI"
179667,"5742 brush, Detroit MI"
179682,"5730 beaubien, Detroit MI"
179668,"5734 brush, Detroit MI"
179670,"5724 brush, Detroit MI"
180076,"9176 greenfield, Detroit MI"
180079,"9176 greenfield, Detroit MI"
179912,"8600 artesian, Detroit MI"
181169,"13769 troester, Detroit MI"
180952,"14586 marlowe, Detroit MI"
180949,"14586 marlowe, Detroit MI"
180357,"2573 military, Detroit MI"
180358,"2573 military, Detroit MI"
180179,"3901 fenkell, Detroit MI"
180180,"3901 fenkell, Detroit MI"
180187,"5753 marlborough, Detroit MI"
180188,"5753 marlborough, Detroit MI"
180128,"1438 virginia park, Detroit MI"
180126,"1438 virginia park, Detroit MI"
180093,"18931 roselawn, Detroit MI"
179900,"8600 artesian, Detroit MI"
180377,"1640 morrell, Detroit MI"
181600,"12666 hartwell, Detroit MI"
181599,"12666 hartwell, Detroit MI"
181602,"12666 hartwell, Detroit MI"
180100,"18931 roselawn, Detroit MI"
180359,"8528 michigan ave, Detroit MI"
180360,"8528 michigan ave, Detroit MI"
180175,"18661 pinehurst, Detroit MI"
180052,"5094 outer drive, Detroit MI"
181845,"14244 troester, Detroit MI"
180213,"9535 hubbell, Detroit MI"
179985,"16835 biltmore, Detroit MI"
180936,"14349 marlowe, Detroit MI"
180934,"14349 marlowe, Detroit MI"
180057,"17132 prairie, Detroit MI"
181867,"14937 marlowe, Detroit MI"
181866,"14937 marlowe, Detroit MI"
181253,"10012 hartwell, Detroit MI"
180173,"15757 quincy, Detroit MI"
180172,"15757 quincy, Detroit MI"
179923,"14836 washburn, Detroit MI"
180122,"1141 virginia park, Detroit MI"
180121,"1141 virginia park, Detroit MI"
180516,"15311 fordham, Detroit MI"
180418,"13426 bloom, Detroit MI"
180419,"13426 bloom, Detroit MI"
180206,"8142 hubbell, Detroit MI"
180207,"8142 hubbell, Detroit MI"
180223,"12845 joy rd, Detroit MI"
180222,"12845 joy rd, Detroit MI"
180632,"12339 charest, Detroit MI"
179935,"7361 plainview, Detroit MI"
180634,"12339 charest, Detroit MI"
180311,"5786 marlborough, Detroit MI"
180312,"5786 marlborough, Detroit MI"
180226,"15024 joy rd, Detroit MI"
180227,"15024 joy rd, Detroit MI"
180225,"14841 joy rd, Detroit MI"
180224,"14841 joy rd, Detroit MI"
180231,"15354 woodingham, Detroit MI"
180230,"15354 woodingham, Detroit MI"
181868,"15350 marlowe, Detroit MI"
180953,"14621 marlowe, Detroit MI"
180954,"14621 marlowe, Detroit MI"
180365,"2163 michigan ave, Detroit MI"
180364,"2163 michigan ave, Detroit MI"
179989,"12736 memorial, Detroit MI"
179995,"16856 ferguson, Detroit MI"
179993,"19300 biltmore, Detroit MI"
180381,"1528 morrell, Detroit MI"
181927,"14275 troester, Detroit MI"
181928,"14275 troester, Detroit MI"
180072,"17200 northlawn, Detroit MI"
179921,"18492 avon, Detroit MI"
180363,"5668 michigan ave, Detroit MI"
180362,"5668 michigan ave, Detroit MI"
180117,"6356 vinewood, Detroit MI"
180118,"6356 vinewood, Detroit MI"
180383,"1536 morrell, Detroit MI"
180382,"1536 morrell, Detroit MI"
180176,"18254 meyers rd, Detroit MI"
180177,"18248 meyers rd, Detroit MI"
180314,"5789 marlborough, Detroit MI"
180313,"5789 marlborough, Detroit MI"
180327,"5911 marlborough, Detroit MI"
180321,"591 marlborough, Detroit MI"
180249,"1909 grand blvd, Detroit MI"
180250,"1909 grand blvd, Detroit MI"
180329,"736 marlborough, Detroit MI"
180331,"736 marlborough, Detroit MI"
180309,"5756 marlborough, Detroit MI"
180310,"5756 marlborough, Detroit MI"
182003,"14480 troester, Detroit MI"
182001,"14480 troester, Detroit MI"
180101,"6440 vinewood, Detroit MI"
180129,"6309 vinewood, Detroit MI"
180102,"6440 vinewood, Detroit MI"
181934,"14296 troester, Detroit MI"
181936,"14276 troester, Detroit MI"
180113,"6648 vinewood, Detroit MI"
180115,"6648 vinewood, Detroit MI"
180096,"5944 vermont, Detroit MI"
180094,"5944 vermont, Detroit MI"
181921,"14244 troester, Detroit MI"
180517,"12321 charest, Detroit MI"
180521,"12321 charest, Detroit MI"
181596,"10012 hartwell, Detroit MI"
179728,"14611 griggs, Detroit MI"
181996,"14411 troester, Detroit MI"
181998,"14411 troester, Detroit MI"
181843,"14238 troester, Detroit MI"
181839,"14238 troester, Detroit MI"
180468,"15279 fordham, Detroit MI"
179920,"6599 wagner, Detroit MI"
179965,"6609 wagner, Detroit MI"
179979,"6609 wagner, Detroit MI"
179976,"6609 wagner, Detroit MI"
180255,"1973 grand blvd, Detroit MI"
180103,"6513 vinewood, Detroit MI"
180105,"6513 vinewood, Detroit MI"
180328,"1526 virginia park, Detroit MI"
180190,"5917 marlborough, Detroit MI"
180189,"5917 marlborough, Detroit MI"
180253,"1971 grand blvd, Detroit MI"
180254,"1971 grand blvd, Detroit MI"
180211,"8631 hubbell, Detroit MI"
180210,"8631 hubbell, Detroit MI"
180356,"1842 michigan ave, Detroit MI"
180317,"5903 marlborough, Detroit MI"
180318,"5903 marlborough, Detroit MI"
180097,"643 vinewood, Detroit MI"
180099,"6430 vinewood, Detroit MI"
180251,"1910 grand blvd, Detroit MI"
180252,"1910 grand blvd, Detroit MI"
180315,"5803 marlborough, Detroit MI"
180316,"5803 marlborough, Detroit MI"
181633,"14152 troester, Detroit MI"
181595,"14152 troester, Detroit MI"
180192,"646 marlborough, Detroit MI"
180191,"646 marlborough, Detroit MI"
181604,"8500 hartwell, Detroit MI"
181605,"8500 hartwell, Detroit MI"
179957,"12200 stout, Detroit MI"
179973,"16746 fielding, Detroit MI"
180370,"1575 military, Detroit MI"
180373,"1585 morrell, Detroit MI"
180374,"1585 morrell, Detroit MI"
180367,"1575 military, Detroit MI"
180369,"18612 pinehurst, Detroit MI"
180416,"13515 bloom, Detroit MI"
180417,"13515 bloom, Detroit MI"
180440,"13402 bloom, Detroit MI"
180452,"13402 bloom, Detroit MI"
180450,"13402 bloom, Detroit MI"
180455,"13402 bloom, Detroit MI"
180445,"13402 bloom, Detroit MI"
180447,"13402 bloom, Detroit MI"
180209,"8591 hubbell, Detroit MI"
180208,"8591 hubbell, Detroit MI"
180108,"18901 mendota, Detroit MI"
182025,"14630 troester, Detroit MI"
182024,"14630 troester, Detroit MI"
179971,"20955 seven mile, Detroit MI"
181863,"14921 marlowe, Detroit MI"
181865,"14921 marlowe, Detroit MI"
180386,"1640 morrell, Detroit MI"
180387,"1640 morrell, Detroit MI"
181989,"14403 troester, Detroit MI"
181986,"14403 troester, Detroit MI"
181859,"14851 marlowe, Detroit MI"
181860,"14851 marlowe, Detroit MI"
180299,"706 marlborough, Detroit MI"
180301,"706 marlborough, Detroit MI"
180228,"3280 elmhurst, Detroit MI"
180229,"3280 elmhurst, Detroit MI"
180490,"5292 drexel, Detroit MI"
180486,"5292 drexel, Detroit MI"
181925,"14260 troester, Detroit MI"
181926,"14260 troester, Detroit MI"
179919,"16888 greenfield, Detroit MI"
179918,"16888 greenfield, Detroit MI"
180527,"12327 charest, Detroit MI"
180532,"12327 charest, Detroit MI"
180217,"8535 kentucky, Detroit MI"
180216,"8535 kentucky, Detroit MI"
180220,"12305 kentucky, Detroit MI"
180221,"12305 kentucky, Detroit MI"
180178,"20073 shrewsbury, Detroit MI"
180818,"2358 tuxedo, Detroit MI"
179729,"6782 taft, Detroit MI"
180302,"5925 marlborough, Detroit MI"
180437,"13403 bloom, Detroit MI"
180436,"13403 bloom, Detroit MI"
179851,"8454 artesian, Detroit MI"
180926,"14286 marlowe, Detroit MI"
180931,"14286 marlowe, Detroit MI"
180119,"1133 virginia park, Detroit MI"
180120,"1133 virginia park, Detroit MI"
181591,"14141 troester, Detroit MI"
181587,"14141 troester, Detroit MI"
180430,"13414 bloom, Detroit MI"
180421,"13414 bloom, Detroit MI"
180307,"5940 marlborough, Detroit MI"
180305,"5940 marlborough, Detroit MI"
180380,"1514 morrell, Detroit MI"
180379,"1514 morrell, Detroit MI"
180957,"14808 marlowe, Detroit MI"
180959,"14808 marlowe, Detroit MI"
180946,"14529 marlowe, Detroit MI"
180947,"14529 marlowe, Detroit MI"
180372,"1571 morrell, Detroit MI"
180371,"1571 morrell, Detroit MI"
180420,"13414 bloom, Detroit MI"
180467,"13250 bloom, Detroit MI"
180463,"13250 bloom, Detroit MI"
181932,"14296 troester, Detroit MI"
181929,"14287 troester, Detroit MI"
180218,"9311 kentucky, Detroit MI"
180219,"9311 kentucky, Detroit MI"
180938,"14400 marlowe, Detroit MI"
180939,"14400 marlowe, Detroit MI"
180941,"14401 marlowe, Detroit MI"
180940,"14401 marlowe, Detroit MI"
180916,"14283 marlowe, Detroit MI"
180921,"14283 marlowe, Detroit MI"
179968,"17524 trinity, Detroit MI"
180933,"14360 marlowe, Detroit MI"
180932,"14360 marlowe, Detroit MI"
179939,"6514 piedmont, Detroit MI"
180064,"17133 monica, Detroit MI"
180067,"17133 monica, Detroit MI"
180106,"6525 vinewood, Detroit MI"
180109,"6525 vinewood, Detroit MI"
180432,"13408 bloom, Detroit MI"
180434,"13408 bloom, Detroit MI"
180479,"19670 bloom, Detroit MI"
180475,"19670 bloom, Detroit MI"
180477,"19670 bloom, Detroit MI"
180384,"1931 morrell, Detroit MI"
180385,"1931 morrell, Detroit MI"
180943,"14416 marlowe, Detroit MI"
180945,"14416 marlowe, Detroit MI"
180111,"6646 vinewood, Detroit MI"
180112,"6646 vinewood, Detroit MI"
180462,"13290 bloom, Detroit MI"
180456,"13290 bloom, Detroit MI"
180214,"9559 hubbell, Detroit MI"
180124,"19185 mendota, Detroit MI"
179930,"8052 evergreen, Detroit MI"
180961,"14840 marlowe, Detroit MI"
180960,"14840 marlowe, Detroit MI"
181606,"8831 hartwell, Detroit MI"
180461,"11154 whithorn, Detroit MI"
180123,"1149 virginia park, Detroit MI"
180125,"1149 virginia park, Detroit MI"
179977,"19033 vaughan, Detroit MI"
180368,"18980 pinehurst, Detroit MI"
180116,"19127 mendota, Detroit MI"
181586,"14117 troester, Detroit MI"
180758,"9989 littlefield, Detroit MI"
180759,"9989 littlefield, Detroit MI"
180722,"8534 indiana, Detroit MI"
180724,"8534 indiana, Detroit MI"
180811,"3226 glynn ct, Detroit MI"
180114,"15527 wabash, Detroit MI"
180536,"6155 yorkshire, Detroit MI"
180744,"12065 indiana, Detroit MI"
180743,"12065 indiana, Detroit MI"
181030,"1968 virginia park, Detroit MI"
181013,"5773 marlborough, Detroit MI"
180906,"14906 troester, Detroit MI"
180907,"14906 troester, Detroit MI"
181213,"18821 bloom, Detroit MI"
181212,"18821 bloom, Detroit MI"
181218,"18504 bloom, Detroit MI"
181217,"18504 bloom, Detroit MI"
180168,"16206 appoline, Detroit MI"
180531,"15882 stansbury, Detroit MI"
180493,"20542 ferguson, Detroit MI"
180483,"20542 ferguson, Detroit MI"
180471,"20542 ferguson, Detroit MI"
180733,"9303 roselawn, Detroit MI"
180725,"9223 mendota, Detroit MI"
180723,"9223 mendota, Detroit MI"
180745,"13924 kentucky, Detroit MI"
180746,"13924 kentucky, Detroit MI"
180889,"14667 troester, Detroit MI"
180890,"14667 troester, Detroit MI"
180040,"13122 bloom, Detroit MI"
180901,"14820 troester, Detroit MI"
180902,"14820 troester, Detroit MI"
181190,"19678 bloom, Detroit MI"
181220,"18804 bloom, Detroit MI"
181221,"18804 bloom, Detroit MI"
181223,"18804 bloom, Detroit MI"
180715,"3008 lothrop, Detroit MI"
181186,"18635 bloom, Detroit MI"
181187,"18635 bloom, Detroit MI"
181191,"19339 bloom, Detroit MI"
181193,"19339 bloom, Detroit MI"
180511,"17560 winthrop, Detroit MI"
180747,"13954 kentucky, Detroit MI"
181197,"18478 bloom, Detroit MI"
180183,"18912 hubbell, Detroit MI"
180184,"18912 hubbell, Detroit MI"
181206,"19630 bloom, Detroit MI"
180157,"17143 mcnichols, Detroit MI"
181140,"1619 marquette, Detroit MI"
180349,"1629 virginia park, Detroit MI"
180350,"1629 virginia park, Detroit MI"
180761,"13260 littlefield, Detroit MI"
180764,"13260 littlefield, Detroit MI"
180719,"13948 indiana, Detroit MI"
180325,"1525 virginia park, Detroit MI"
180326,"1525 virginia park, Detroit MI"
180346,"1605 virginia park, Detroit MI"
180345,"1605 virginia park, Detroit MI"
180983,"728 marlborough, Detroit MI"
180982,"728 marlborough, Detroit MI"
180703,"17558 mcdougall, Detroit MI"
180197,"6817 grandville, Detroit MI"
180885,"14661 troester, Detroit MI"
180886,"14661 troester, Detroit MI"
180909,"14915 troester, Detroit MI"
180908,"14915 troester, Detroit MI"
180891,"14681 troester, Detroit MI"
180892,"14681 troester, Detroit MI"
180800,"3219 glynn ct, Detroit MI"
181139,"1615 marquette, Detroit MI"
181131,"1615 marquette, Detroit MI"
180713,"3015 northwestern, Detroit MI"
180896,"14702 troester, Detroit MI"
180897,"14702 troester, Detroit MI"
180560,"6102 yorkshire, Detroit MI"
180648,"14300 puritan, Detroit MI"
180650,"14300 puritan, Detroit MI"
180653,"14340 puritan, Detroit MI"
180652,"14340 puritan, Detroit MI"
180651,"14340 puritan, Detroit MI"
181015,"5995 marlborough, Detroit MI"
181018,"5995 marlborough, Detroit MI"
180751,"13974 kentucky, Detroit MI"
180753,"13974 kentucky, Detroit MI"
181205,"19630 bloom, Detroit MI"
181195,"18620 bloom, Detroit MI"
181049,"5844 cooper, Detroit MI"
181067,"5844 cooper, Detroit MI"
181052,"5844 cooper, Detroit MI"
180351,"1660 virginia park, Detroit MI"
180352,"1660 virginia park, Detroit MI"
181109,"622 marquette, Detroit MI"
181121,"622 marquette, Detroit MI"
181106,"622 marquette, Detroit MI"
180340,"1534 virginia park, Detroit MI"
180339,"1534 virginia park, Detroit MI"
180162,"16850 vaughan, Detroit MI"
180550,"5334 grandy, Detroit MI"
180553,"5334 grandy, Detroit MI"
181194,"19141 bloom, Detroit MI"
180563,"5983 yorkshire, Detroit MI"
180569,"5983 yorkshire, Detroit MI"
181104,"564 marquette, Detroit MI"
181101,"564 marquette, Detroit MI"
180354,"1701 virginia park, Detroit MI"
180353,"1701 virginia park, Detroit MI"
180768,"15451 monte vista, Detroit MI"
180770,"15451 monte vista, Detroit MI"
180196,"9003 heyden, Detroit MI"
180740,"11699 indiana, Detroit MI"
180742,"11699 indiana, Detroit MI"
180164,"18747 shaftsbury, Detroit MI"
181198,"19662 bloom, Detroit MI"
181199,"19662 bloom, Detroit MI"
180893,"14687 troester, Detroit MI"
180895,"14687 troester, Detroit MI"
180749,"13954 kentucky, Detroit MI"
180169,"16623 ilene, Detroit MI"
180170,"16623 ilene, Detroit MI"
180442,"14051 rutherford, Detroit MI"
180446,"14051 rutherford, Detroit MI"
180977,"14535 freeland, Detroit MI"
180976,"14535 freeland, Detroit MI"
180812,"15860 joy rd, Detroit MI"
180330,"1526 virginia park, Detroit MI"
179963,"6609 wagner, Detroit MI"
180544,"6126 yorkshire, Detroit MI"
180546,"5015 grandy, Detroit MI"
180530,"5009 grandy, Detroit MI"
180537,"5009 grandy, Detroit MI"
180985,"848 marlborough, Detroit MI"
180986,"848 marlborough, Detroit MI"
181004,"872 marlborough, Detroit MI"
180984,"848 marlborough, Detroit MI"
181008,"895 marlborough, Detroit MI"
181009,"895 marlborough, Detroit MI"
181001,"872 marlborough, Detroit MI"
180166,"14916 hubbell, Detroit MI"
180161,"15800 west parkway, Detroit MI"
180542,"14058 coyle, Detroit MI"
180737,"8216 indiana, Detroit MI"
180735,"8216 indiana, Detroit MI"
180127,"15822 linwood, Detroit MI"
180320,"1461 virginia park, Detroit MI"
180319,"1461 virginia park, Detroit MI"
180324,"1474 virginia park, Detroit MI"
180322,"1474 virginia park, Detroit MI"
180888,"14666 troester, Detroit MI"
180887,"14666 troester, Detroit MI"
180355,"6315 vinewood, Detroit MI"
181011,"910 marlborough, Detroit MI"
181010,"910 marlborough, Detroit MI"
180718,"8572 cloverlawn, Detroit MI"
180337,"1533 virginia park, Detroit MI"
180336,"1533 virginia park, Detroit MI"
180160,"15494 stansbury, Detroit MI"
180627,"18230 asbury park, Detroit MI"
180159,"15494 stansbury, Detroit MI"
179929,"7675 heyden, Detroit MI"
180754,"9654 littlefield, Detroit MI"
180756,"9654 littlefield, Detroit MI"
180565,"15738 strathmoor, Detroit MI"
180905,"14882 troester, Detroit MI"
180904,"14882 troester, Detroit MI"
181210,"18841 bloom, Detroit MI"
181209,"18841 bloom, Detroit MI"
180167,"16811 avon, Detroit MI"
180165,"16811 avon, Detroit MI"
181189,"19678 bloom, Detroit MI"
180884,"14660 troester, Detroit MI"
181185,"18685 bloom, Detroit MI"
180195,"6714 piedmont, Detroit MI"
180171,"16800 mendota, Detroit MI"
181214,"18615 bloom, Detroit MI"
181215,"18615 bloom, Detroit MI"
180732,"8305 indiana, Detroit MI"
180726,"8305 indiana, Detroit MI"
180898,"14810 troester, Detroit MI"
180900,"14810 troester, Detroit MI"
180631,"13289 prest, Detroit MI"
180633,"13289 prest, Detroit MI"
180185,"19129 winthrop, Detroit MI"
180186,"19129 winthrop, Detroit MI"
180912,"15010 troester, Detroit MI"
180551,"6110 yorkshire, Detroit MI"
180163,"15709 evergreen, Detroit MI"
180575,"5951 yorkshire, Detroit MI"
180347,"1621 virginia park, Detroit MI"
180348,"1621 virginia park, Detroit MI"
180343,"1557 virginia park, Detroit MI"
180342,"1557 virginia park, Detroit MI"
181483,"741 morrell, Detroit MI"
181026,"1947 virginia park, Detroit MI"
181027,"1947 virginia park, Detroit MI"
180674,"9424 beaconsfield, Detroit MI"
180641,"18717 strathmoor, Detroit MI"
181048,"2725 virginia park, Detroit MI"
181047,"2725 virginia park, Detroit MI"
181062,"14080 indiana, Detroit MI"
181063,"14080 indiana, Detroit MI"
182156,"4607 marseilles, Detroit MI"
182046,"4607 marseilles, Detroit MI"
182153,"4607 marseilles, Detroit MI"
182313,"4607 marseilles, Detroit MI"
180687,"15415 harper, Detroit MI"
180414,"9353 sanilac, Detroit MI"
180684,"15408 evanston, Detroit MI"
181105,"12217 wade, Detroit MI"
181107,"12217 wade, Detroit MI"
180390,"9711 mckinney, Detroit MI"
180389,"9711 mckinney, Detroit MI"
180398,"11924 payton, Detroit MI"
180399,"11924 payton, Detroit MI"
180686,"15414 evanston, Detroit MI"
180676,"9444 beaconsfield, Detroit MI"
181055,"3821 vicksburg, Detroit MI"
180595,"2643 gratiot, Detroit MI"
180596,"2643 gratiot, Detroit MI"
180562,"14644 troester, Detroit MI"
180561,"14644 troester, Detroit MI"
181117,"12297 wade, Detroit MI"
181116,"12297 wade, Detroit MI"
180515,"19710 wexford, Detroit MI"
181076,"13982 kentucky, Detroit MI"
181074,"13982 kentucky, Detroit MI"
180617,"5027 kensington, Detroit MI"
180621,"5027 kensington, Detroit MI"
180584,"5902 grandy, Detroit MI"
180582,"5902 grandy, Detroit MI"
181064,"13102 kentucky, Detroit MI"
181065,"13102 kentucky, Detroit MI"
180630,"5076 kensington, Detroit MI"
180683,"15400 evanston, Detroit MI"
182357,"4805 marseilles, Detroit MI"
182356,"4805 marseilles, Detroit MI"
180579,"3903 woodhall, Detroit MI"
180711,"5103 maxwell, Detroit MI"
181119,"12590 wade, Detroit MI"
181118,"12590 wade, Detroit MI"
180548,"1932 healy, Detroit MI"
180528,"19344 harned, Detroit MI"
180951,"3900 outer drive, Detroit MI"
181094,"11250 wade, Detroit MI"
181095,"11250 wade, Detroit MI"
182360,"4121 maryland, Detroit MI"
182361,"4121 maryland, Detroit MI"
180598,"19393 healy, Detroit MI"
180567,"19393 healy, Detroit MI"
180794,"16501 log cabin, Detroit MI"
180795,"16501 log cabin, Detroit MI"
181072,"14270 kentucky, Detroit MI"
181073,"14270 kentucky, Detroit MI"
180779,"16307 log cabin, Detroit MI"
181066,"13522 kentucky, Detroit MI"
181068,"13522 kentucky, Detroit MI"
181084,"13160 ilene, Detroit MI"
181085,"13160 ilene, Detroit MI"
180388,"9411 manistique, Detroit MI"
180597,"5274 kensington, Detroit MI"
180333,"10826 outer drive, Detroit MI"
181077,"11600 littlefield, Detroit MI"
180673,"9416 beaconsfield, Detroit MI"
181108,"12272 wade, Detroit MI"
181110,"12272 wade, Detroit MI"
181025,"1941 virginia park, Detroit MI"
181024,"1941 virginia park, Detroit MI"
180691,"9429 nottingham, Detroit MI"
180400,"19805 kelly rd, Detroit MI"
180581,"16808 mendota, Detroit MI"
180589,"16808 mendota, Detroit MI"
180665,"9118 beaconsfield, Detroit MI"
182363,"4317 maryland, Detroit MI"
182365,"4312 maryland, Detroit MI"
180297,"11721 flanders, Detroit MI"
180610,"5258 kensington, Detroit MI"
180607,"5258 kensington, Detroit MI"
180614,"5258 kensington, Detroit MI"
180606,"3323 gratiot, Detroit MI"
180608,"3323 gratiot, Detroit MI"
182044,"4260 maryland, Detroit MI"
182045,"4260 maryland, Detroit MI"
180817,"5835 cooper, Detroit MI"
180978,"12469 whitehill, Detroit MI"
180629,"19385 healy, Detroit MI"
180335,"21531 cambridge, Detroit MI"
181044,"2234 virginia park, Detroit MI"
181043,"2234 virginia park, Detroit MI"
181056,"8805 kimberly ct, Detroit MI"
180296,"11864 maiden, Detroit MI"
181091,"19200 verona, Detroit MI"
181090,"19200 vernor, Detroit MI"
180457,"4244 eight mile, Detroit MI"
